,AAL,ALK,ALLE,AME,ARNC,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DNB,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLR,FLS,FTV,GD,GE,GWW,HON,IR,ITW,JBHT,JCI,JEC,KSU,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,R,RHI,ROK,ROP,RSG,RTN,SRCL,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
411,50.970001,91.0,81.91999799999998,60.970001,22.950001,200.779999,201.639999,107.230003,68.480003,163.979996,105.860001,54.630001,125.410004,54.18,125.290001,107.160004,81.589996,138.559998,59.150002,78.32,56.849998,43.98,65.019997,217.300003,46.099998,46.759998,63.400002,200.699997,26.860001,183.729996,133.320007,91.959999,145.029999,93.910004,43.48,54.799999,103.93,171.139999,282.0,62.900002,37.900002,209.050003,37.849998,260.059998,121.300003,66.41999799999999,160.0,66.540001,32.509998,72.690002,48.330002,163.190002,234.630005,63.880001,164.479996,75.25,267.149994,47.970001,76.0,107.75,110.110001,114.18,122.559998,83.739998,73.410004,54.889999
412,52.299999,91.68,80.849998,61.349998,22.93,199.679993,202.240005,106.610001,67.83000200000001,165.0,105.949997,54.720001,124.040001,54.549999,125.129997,105.339996,82.019997,137.889999,59.299999,78.550003,56.349998,44.130001,65.160004,216.270004,45.209999,46.330002,63.610001,199.5,26.25,181.119995,133.699997,92.169998,144.699997,92.709999,43.139999,54.240002,103.339996,169.059998,281.660004,63.400002,37.82,208.5,37.599998,259.76001,121.620003,67.43,159.71000700000005,65.720001,32.779999,72.849998,48.240002,163.119995,233.449997,63.709999,163.990005,75.389999,263.720001,47.580002,77.980003,107.889999,109.440002,112.389999,122.279999,83.480003,73.550003,54.560001
413,52.98,93.059998,81.349998,61.540001,23.48,198.130005,202.320007,106.730003,68.029999,164.449997,106.449997,54.650002,125.800003,55.040001,126.709999,106.379997,83.18,138.380005,59.470001,79.279999,56.900002,43.75,65.900002,218.0,45.139999,46.209999,63.82,201.220001,26.129999,179.509995,134.080002,93.260002,145.619995,93.419998,43.150002,54.669998,104.349998,171.5,285.5,62.939999,38.43,209.600006,37.5,261.609985,122.269997,67.459999,160.350006,66.650002,32.91,73.489998,48.98,163.410004,233.690002,64.190002,165.869995,76.41999799999998,267.549988,48.080002,78.489998,108.0,110.089996,112.059998,122.730003,83.629997,73.970001,54.779999
414,52.580002,92.660004,81.379997,61.650002,23.92,197.570007,204.0,107.910004,68.470001,165.029999,107.800003,54.830002,126.019997,54.82,128.009995,107.699997,83.309998,138.990005,59.73,80.300003,57.279999,43.84,66.389999,219.089996,45.369999,45.75,64.68,200.800003,26.030001,177.619995,134.899994,93.529999,146.21000700000005,92.419998,43.310001,54.790001,104.910004,170.110001,285.570007,63.080002,38.689999,210.410004,37.450001,262.01001,123.169998,68.400002,163.649994,66.790001,33.389999,73.91999799999998,49.380001,164.589996,234.710007,64.410004,166.139999,75.309998,270.609985,48.52,78.089996,108.709999,110.25,113.830002,123.160004,83.480003,73.980003,54.59
415,53.119999,92.5,82.040001,62.0,24.219999,200.25,206.949997,108.919998,68.959999,165.970001,108.629997,54.720001,126.949997,54.799999,128.800003,108.029999,83.93,139.910004,60.259998,80.790001,57.73,46.380001,66.959999,218.869995,45.669998,46.25,64.239998,201.320007,26.540001,177.71000700000005,134.919998,93.610001,146.779999,92.169998,43.330002,55.110001,104.790001,170.389999,287.149994,62.470001,39.02,210.910004,37.490002,263.619995,123.199997,69.160004,164.259995,67.239998,33.73,74.08000200000002,48.82,164.869995,236.809998,64.559998,167.0,76.120003,272.940002,49.0,78.699997,109.059998,110.629997,114.730003,124.019997,84.010002,74.220001,54.830002
416,53.400002,94.290001,81.980003,62.23,24.459999,199.199997,206.800003,108.889999,68.800003,165.880005,110.0,55.119999,127.349998,54.549999,123.589996,107.959999,84.610001,139.979996,60.060001,80.410004,57.18,43.360001,66.790001,218.360001,45.34,46.23,64.75,201.190002,26.58,168.770004,134.839996,93.540001,146.100006,92.089996,43.299999,54.720001,105.360001,169.71000700000005,287.119995,62.0,38.59,211.199997,37.849998,264.369995,123.330002,68.639999,163.729996,67.449997,34.790001000000004,73.989998,49.259998,165.729996,237.539993,64.489998,167.0,75.360001,273.929993,48.959999,80.5,109.239998,110.419998,116.099998,123.669998,84.400002,74.16999799999998,55.509998
417,53.799999,94.0,80.809998,61.799999,24.27,203.820007,206.800003,108.550003,69.07,165.479996,109.080002,55.0,126.739998,54.5,124.519997,107.919998,83.889999,139.360001,60.009998,80.519997,57.110001,43.400002,67.360001,217.25,45.349998,45.950001,64.41999799999999,200.279999,26.74,170.949997,135.509995,92.809998,144.96000700000005,91.260002,43.549999,54.369999,105.339996,169.5,287.049988,62.049999,38.889999,211.520004,38.290001,263.950012,122.839996,67.870003,165.220001,66.839996,34.389999,74.230003,48.939999,166.059998,236.839996,64.33000200000001,166.270004,76.059998,276.059998,49.360001,80.0,109.139999,111.029999,115.07,123.440002,84.760002,74.089996,55.869999
418,54.209999,92.709999,80.779999,61.869999,24.4,203.970001,208.729996,108.0,68.089996,165.589996,110.669998,55.0,126.379997,55.200001,125.459999,108.629997,84.459999,139.669998,60.009998,80.480003,57.259998,42.84,67.050003,215.25,45.029999,46.360001,64.57,201.080002,26.76,171.949997,135.919998,92.690002,145.429993,90.480003,43.84,54.330002,105.080002,172.179993,288.5,61.93,38.919998,212.199997,38.59,264.839996,123.82,68.650002,164.96000700000005,66.440002,34.209999,73.43,48.939999,167.199997,235.619995,64.41999799999999,167.029999,76.25,282.140015,49.540001,79.660004,109.389999,111.879997,118.620003,123.730003,85.449997,74.209999,55.950001
419,53.830002,91.75,80.599998,61.66,24.91,200.520004,209.110001,108.220001,68.879997,165.630005,110.080002,54.490002,126.169998,54.5,125.889999,108.959999,84.360001,139.399994,60.330002,80.16999799999998,57.529999,42.470001,66.980003,215.160004,45.389999,45.810001,64.029999,200.25,26.76,171.729996,135.100006,92.730003,145.970001,93.18,43.970001,54.09,104.290001,171.78999299999995,290.640015,61.91,38.68,210.679993,39.07,265.040009,123.5,68.099998,165.679993,66.349998,33.720001,73.019997,48.400002,166.0,235.889999,64.66999799999999,167.389999,75.410004,282.75,49.41,79.300003,108.989998,111.959999,117.339996,122.82,85.07,74.599998,56.57
420,52.259998,90.550003,80.709999,61.619999,25.0,201.850006,209.429993,107.300003,69.529999,164.830002,109.620003,53.049999,125.620003,53.77,126.349998,108.940002,84.629997,141.720001,59.970001,80.440002,58.84,43.5,65.760002,211.130005,44.919998,46.150002,63.939999,202.0,26.85,180.059998,135.5,92.75,146.949997,92.080002,44.07,52.52,104.110001,170.389999,287.679993,61.400002,38.759998,211.50999500000003,38.950001,264.420013,122.25,68.07,166.059998,66.059998,33.240002000000004,72.989998,48.389999,165.5,234.199997,64.93,168.389999,75.839996,282.730011,50.099998,76.230003,108.209999,111.720001,117.480003,123.050003,85.860001,74.82,56.57
421,52.720001,90.260002,80.870003,61.580002,25.059999,204.300003,211.100006,107.879997,63.619999,164.919998,110.760002,51.880001,126.550003,53.790001,126.25,110.300003,85.0,143.029999,60.380001,80.32,59.040001,42.689999,67.07,213.199997,45.5,46.650002,64.010002,202.509995,27.02,163.350006,136.179993,93.169998,147.46000700000005,91.510002,44.16,53.330002,103.980003,175.0,290.579987,61.349998,38.849998,212.210007,38.52,264.920013,121.269997,68.779999,166.759995,66.08000200000001,33.43,73.370003,48.439999,167.179993,236.220001,64.730003,169.279999,76.32,285.549988,48.75,74.099998,108.769997,113.209999,124.0,122.860001,86.050003,74.809998,57.080002
422,52.130001,88.889999,80.809998,60.860001,24.780001,202.820007,209.990005,106.709999,64.82,163.850006,109.110001,50.73,131.240005,52.549999,124.739998,110.650002,82.690002,142.619995,59.939999,79.190002,58.599998,42.73,65.529999,210.800003,45.029999,46.34,63.240002,202.110001,25.379999,165.03999299999995,133.699997,91.730003,146.520004,91.300003,44.040001,52.439999,100.25,176.53999299999995,288.299988,60.209999,38.150002,211.649994,38.869999,263.630005,117.769997,68.25,164.919998,65.019997,32.77,72.010002,48.57,165.96000700000005,233.27999900000003,64.620003,168.309998,76.480003,283.429993,48.0,72.190002,105.089996,112.349998,120.75,122.290001,86.139999,74.889999,56.790001
423,51.790001,88.190002,80.339996,61.060001,25.77,205.779999,212.0,107.860001,65.699997,165.360001,109.209999,51.540001,138.389999,52.16,125.919998,111.019997,82.809998,143.639999,60.119999,79.0,59.040001,42.349998,65.879997,212.089996,45.040001,46.23,63.330002,204.550003,25.780001,164.919998,136.800003,91.470001,143.449997,91.330002,44.099998,52.0,105.589996,176.589996,289.470001,60.25,38.330002,211.199997,39.389999,265.51001,117.93,69.07,164.550003,64.779999,33.139999,72.480003,48.48,165.470001,234.869995,64.900002,169.369995,77.58000200000002,286.230011,48.450001,71.230003,104.760002,112.480003,119.5,123.489998,86.480003,75.300003,57.470001
424,51.5,87.550003,80.82,61.619999,25.5,208.119995,213.220001,113.239998,66.099998,168.350006,110.510002,50.98,138.699997,51.919998,127.93,112.0,84.83000200000002,145.350006,60.630001,79.5,59.470001,43.400002,66.150002,213.77999900000003,45.279999,46.759998,63.57,205.660004,25.57,168.0,138.0,91.839996,143.0,92.300003,44.349998,52.669998,105.550003,178.28999299999995,291.480011,60.189999,37.959999,202.649994,39.880001,266.450012,118.330002,70.0,166.020004,63.73,33.93,73.110001,47.580002,165.270004,235.889999,64.690002,169.809998,76.83000200000002,287.76001,49.220001,71.139999,104.290001,112.830002,119.769997,121.900002,87.300003,75.269997,58.220001
425,50.630001,85.279999,79.029999,61.779999,25.950001,206.059998,223.479996,114.25,67.290001,168.380005,110.230003,51.450001,137.21000700000002,51.150002,128.050003,111.699997,84.410004,145.21000700000005,60.380001,79.349998,59.700001,44.220001,65.870003,214.809998,45.709999,47.369999,63.110001,199.100006,25.59,169.059998,137.320007,89.41999799999998,141.71000700000005,93.480003,44.080002,53.110001,104.449997,177.559998,290.820007,58.849998,37.759998,200.449997,38.799999,264.230011,119.889999,68.720001,165.669998,63.310001,33.709999,75.5,46.77,158.490005,233.899994,65.190002,169.899994,77.540001,288.549988,49.43,69.5,105.089996,113.540001,122.169998,120.419998,86.970001,76.0,57.310001
426,50.34,87.019997,78.989998,61.619999,25.709999,202.940002,237.130005,113.720001,65.940002,166.270004,109.690002,52.09,137.03999299999998,50.400002,128.139999,111.910004,83.440002,142.570007,59.919998,79.110001,59.73,43.619999,65.989998,213.25,45.380001,46.57,62.16,195.729996,25.59,165.399994,138.350006,86.959999,140.369995,93.18,40.009998,52.84,104.169998,175.96000700000005,290.200012,56.459999,38.0,199.139999,39.389999,264.23999,115.919998,68.269997,165.03999299999995,62.470001,33.77,76.989998,44.220001,163.470001,234.330002,64.800003,169.089996,76.489998,286.859985,49.099998,69.019997,103.970001,111.0,120.190002,119.370003,87.029999,74.949997,56.880001
427,49.02,87.58000200000002,81.309998,61.639999,25.040001,203.279999,240.820007,114.449997,65.489998,165.559998,110.650002,49.369999,135.839996,49.990002,128.440002,111.849998,83.68,142.919998,59.650002,78.449997,58.68,43.720001,65.75,207.660004,45.360001,41.049999,63.5,194.050003,25.860001,167.0,136.979996,87.610001,140.690002,90.699997,40.040001,52.889999,101.519997,176.270004,288.070007,56.560001,38.34,200.789993,41.279999,261.130005,112.900002,67.900002,163.869995,62.549999,33.880001,73.059998,43.799999,164.979996,231.889999,65.540001,169.550003,76.389999,282.140015,48.490002,67.879997,101.410004,108.379997,120.610001,118.790001,87.059998,75.459999,56.75
428,50.849998,86.540001,81.559998,62.009998,25.059999,205.0,241.850006,114.5,65.529999,168.110001,113.160004,49.950001,135.699997,50.470001,128.919998,111.199997,84.209999,145.75,59.84,78.43,58.84,43.599998,65.83000200000001,208.369995,44.630001,41.310001,64.760002,198.580002,25.540001,165.78999299999995,137.419998,88.800003,141.21000700000005,90.480003,39.639999,52.630001,103.32,176.630005,291.420013,56.900002,38.720001,200.0,41.990002,264.890015,113.730003,68.480003,165.720001,63.290001,33.880001,73.010002,45.009998,165.0,226.809998,64.480003,173.149994,76.32,283.0,49.25,68.480003,103.459999,110.040001,119.919998,119.160004,87.32,74.940002,57.049999
429,51.130001,85.900002,81.629997,61.740002,24.940001,203.559998,243.380005,114.269997,65.650002,159.880005,108.139999,49.290001,137.699997,49.779999,128.509995,111.309998,84.019997,146.0,59.450001,75.489998,58.450001,43.09,65.91999799999999,208.960007,43.619999,41.130001,64.790001,196.960007,25.629999,167.470001,136.350006,88.08000200000002,141.100006,91.470001,39.099998,52.990002,103.120003,175.149994,293.929993,55.880001,38.330002,202.289993,43.220001,263.320007,113.379997,68.690002,166.119995,63.189999,33.869999,73.089996,45.279999,165.190002,233.679993,64.489998,172.809998,77.33000200000002,283.329987,49.290001,68.150002,102.959999,110.800003,119.470001,119.0,85.480003,75.33000200000002,57.619999
430,50.889999,85.389999,81.18,61.310001,24.969999,200.039993,239.059998,113.150002,65.029999,157.679993,111.610001,48.360001,135.110001,50.009998,129.050003,111.75,83.25,146.0,59.75,73.400002,58.799999,43.099998,66.029999,207.0,43.790001,41.369999,65.309998,196.529999,25.440001,168.839996,137.360001,86.050003,140.070007,89.089996,38.599998,52.970001,101.650002,174.100006,292.730011,55.639999,38.279999,203.190002,42.91,264.519989,112.18,66.660004,163.990005,62.259998,34.290001000000004,70.540001,45.099998,163.149994,236.25,64.519997,171.910004,77.07,282.420013,49.360001,68.010002,101.830002,109.870003,115.870003,118.800003,85.43,74.989998,59.459999
431,50.560001,85.410004,80.989998,64.339996,24.84,200.050003,237.059998,112.849998,65.410004,158.360001,112.239998,48.0,135.029999,50.119999,128.940002,111.349998,84.279999,145.46000700000005,60.970001,73.900002,59.009998,42.970001,65.879997,209.130005,43.610001,41.82,66.349998,198.300003,25.59,169.949997,138.580002,87.279999,141.800003,89.290001,39.34,52.84,102.120003,174.970001,294.0,55.689999,38.290001,205.910004,43.27,267.0,112.620003,67.58000200000001,161.899994,62.68,34.610001000000004,71.269997,44.43,165.130005,235.899994,64.459999,172.729996,79.690002,279.589996,49.27,67.440002,102.57,110.970001,115.480003,120.379997,83.449997,75.379997,59.77
432,50.669998,85.220001,80.860001,64.510002,25.42,200.020004,238.580002,113.879997,65.779999,158.270004,119.900002,49.459999,134.639999,50.740002,129.610001,113.839996,86.610001,145.270004,60.720001,73.68,59.540001,42.900002,65.129997,209.220001,40.669998,41.310001,66.68,199.520004,25.75,169.179993,139.559998,87.089996,141.600006,89.480003,39.419998,52.669998,102.040001,175.779999,296.269989,56.189999,38.099998,207.949997,43.130001,268.899994,113.519997,67.849998,166.130005,62.98,36.25,72.0,44.639999,165.630005,236.839996,64.790001,174.479996,80.5,281.299988,49.189999,68.370003,102.690002,111.620003,117.199997,121.220001,82.559998,75.660004,59.869999
433,50.82,86.150002,81.33000200000002,64.440002,25.129999,199.630005,237.600006,114.480003,67.120003,159.350006,127.18,48.810001,134.839996,51.200001,130.179993,113.279999,86.550003,145.360001,60.990002,73.760002,59.360001,43.860001,65.190002,209.0,39.91,41.110001,67.0,200.339996,25.74,170.449997,140.21000700000002,88.110001,141.679993,90.389999,39.200001,52.34,102.559998,176.940002,297.309998,56.77,38.25,207.899994,42.5,269.51001,115.150002,68.470001,163.78999299999995,63.18,36.5,72.769997,44.139999,164.96000700000005,236.360001,64.800003,173.970001,78.449997,281.160004,49.34,69.089996,102.349998,112.0,118.519997,119.309998,82.989998,75.519997,59.93
434,50.68,85.849998,81.910004,64.08000200000001,25.219999,197.75,239.910004,114.589996,66.379997,159.729996,124.239998,49.439999,134.399994,50.75,129.75,113.339996,87.050003,144.970001,60.75,73.709999,57.34,43.0,65.08000200000001,208.550003,39.130001,40.43,66.970001,199.240005,25.629999,168.350006,138.839996,88.029999,141.949997,90.389999,39.709999,53.299999,103.110001,177.550003,297.790009,55.310001,38.139999,206.830002,43.080002,269.339996,115.540001,68.33000200000001,162.080002,62.709999,36.130001,73.120003,43.889999,165.639999,235.889999,64.650002,173.360001,78.5,285.0,49.299999,68.150002,102.199997,113.0,117.400002,118.449997,82.33000200000002,75.269997,59.740002
435,49.740002,84.870003,81.309998,63.650002,24.959999,196.529999,238.00999500000003,114.389999,66.650002,159.320007,125.559998,50.029999,133.259995,50.0,131.300003,111.400002,86.769997,142.369995,59.830002,72.769997,55.110001,42.52,64.33000200000001,206.580002,39.169998,39.689999,66.860001,199.289993,25.549999,165.080002,138.889999,87.290001,141.25,90.660004,39.459999,53.740002,103.889999,178.25,301.200012,54.68,37.610001,206.690002,41.860001,270.850006,116.839996,67.75,160.949997,62.380001,36.279999,72.25,44.02,165.5,236.02999900000003,64.510002,176.100006,76.940002,285.019989,49.07,67.379997,102.629997,111.970001,116.080002,118.57,81.910004,75.239998,59.830002
436,49.029999,83.989998,80.190002,63.240002,24.57,193.0,234.02999900000003,113.889999,66.0,158.309998,125.410004,50.459999,132.869995,49.57,132.259995,111.290001,86.389999,142.139999,59.759998,72.889999,55.549999,42.900002,63.669998,205.800003,38.77,38.880001,66.550003,200.669998,25.709999,164.389999,138.330002,86.660004,140.53999299999998,91.589996,39.189999,53.849998,103.870003,181.660004,306.549988,54.5,36.939999,205.619995,42.310001,274.0,117.209999,66.529999,160.149994,62.220001,36.380001,72.410004,43.810001,164.300003,233.679993,64.199997,181.009995,74.0,277.0,48.950001,66.82,103.400002,111.540001,114.709999,116.889999,81.230003,75.059998,59.619999
437,48.5,83.610001,78.93,62.610001,23.93,184.559998,232.75999500000003,113.07,66.589996,155.100006,125.93,50.080002,131.320007,48.950001,127.93,110.849998,85.510002,141.929993,59.16,71.739998,54.889999,42.439999,62.700001,203.389999,38.639999,38.27,65.620003,198.520004,25.4,164.110001,136.830002,84.769997,138.119995,92.730003,39.0,52.470001,102.400002,184.0,302.839996,53.880001,36.34,206.850006,41.119999,271.109985,114.889999,65.459999,155.610001,61.450001,35.529999,71.08000200000002,43.290001,162.75,230.25,64.230003,178.100006,71.91999799999998,273.209991,48.18,65.57,103.209999,111.489998,111.419998,117.0,80.959999,74.959999,58.779999
438,48.860001,85.389999,79.839996,63.0,24.17,187.050003,236.00999500000003,113.459999,65.860001,157.21000700000005,125.169998,50.66,131.399994,49.990002,128.110001,111.980003,85.720001,142.160004,59.220001,72.190002,54.599998,42.759998,63.75,205.949997,39.32,39.23,66.099998,199.169998,25.280001,165.080002,137.149994,85.779999,139.559998,95.150002,38.950001,53.139999,103.370003,182.419998,305.450012,54.599998,37.099998,206.660004,40.939999,270.23999,117.300003,65.150002,158.0,61.959999,35.82,73.410004,43.82,162.78999299999995,231.190002,64.190002,179.990005,71.160004,277.26001,48.860001,66.5,104.309998,112.18,113.0,117.300003,81.150002,75.129997,59.57
439,48.759998,84.790001,79.5,63.25,24.59,186.639999,237.210007,114.0,67.199997,156.470001,125.779999,50.889999,132.779999,50.25,126.790001,113.419998,85.410004,142.869995,59.599998,72.440002,55.720001,43.23,64.260002,208.509995,39.259998,39.709999,66.199997,200.559998,25.209999,166.690002,138.419998,85.91999799999998,139.059998,96.400002,38.470001,52.59,105.120003,182.899994,307.970001,55.040001,37.349998,207.0,40.790001,271.25,119.260002,65.459999,158.5,62.48,35.619999,74.07,44.139999,164.020004,234.02999900000003,64.589996,180.520004,71.870003,278.420013,48.98,67.019997,104.949997,113.68,113.099998,117.120003,81.480003,75.550003,59.849998
440,48.639999,84.089996,79.040001,63.419998,24.91,182.940002,239.699997,113.809998,68.279999,155.25,124.93,51.369999,133.309998,50.240002,127.809998,114.050003,85.599998,143.179993,59.630001,72.529999,55.669998,42.720001,63.970001,209.429993,38.970001,39.57,66.309998,200.0,25.120001,165.050003,137.309998,86.440002,139.529999,97.650002,37.919998,51.799999,107.0,181.850006,305.880005,55.400002,37.459999,207.210007,40.939999,271.359985,120.0,65.099998,158.580002,62.130001,35.41,74.41999799999998,44.07,164.580002,233.589996,64.589996,178.570007,72.440002,279.23999,49.169998,66.769997,105.110001,114.269997,112.82,115.919998,81.610001,75.849998,59.880001
441,48.25,83.709999,79.18,63.029999,24.66,182.729996,237.380005,114.0,67.800003,154.050003,125.150002,50.110001,133.169998,50.02,126.489998,114.019997,85.029999,142.940002,59.110001,71.519997,55.610001,42.91,63.880001,209.0,38.32,39.189999,65.870003,199.360001,25.07,164.800003,137.639999,86.33000200000002,138.550003,97.0,37.450001,50.889999,107.5,181.320007,305.26001,55.169998,37.330002,207.789993,40.59,270.040009,120.07,64.160004,158.360001,62.080002,34.23,73.16999799999998,43.709999,163.21000700000005,232.720001,64.57,178.0,71.970001,279.23999,48.990002,66.699997,105.370003,114.599998,115.75,117.779999,81.510002,76.0,59.720001
442,46.299999,79.769997,78.58000200000002,62.610001,24.200001,180.350006,235.0,112.989998,66.910004,151.059998,122.75,48.669998,130.910004,47.720001,115.43,113.32,83.599998,140.899994,58.150002,71.620003,54.82,41.560001,62.52,205.220001,37.66,38.290001,64.949997,198.380005,24.629999,164.03999299999995,135.729996,85.459999,135.979996,96.779999,36.869999,50.040001,105.68,178.350006,300.869995,53.349998,36.349998,205.350006,39.900002,268.980011,117.370003,63.0,154.78999299999995,61.040001,34.099998,72.16999799999998,43.080002,160.880005,228.850006,64.129997,177.009995,70.949997,273.410004,48.040001,64.769997,103.360001,112.93,112.959999,116.040001,80.389999,75.43,58.700001
443,45.73,78.5,78.199997,62.869999,24.32,178.399994,235.770004,113.75,66.959999,151.0,124.459999,48.700001,132.600006,47.490002,117.470001,109.449997,83.839996,140.070007,58.009998,71.129997,54.93,40.580002,62.5,206.0,37.689999,38.060001,65.0,198.740005,24.49,161.0,134.940002,85.089996,135.600006,96.669998,37.150002,49.860001,106.309998,178.0,300.0,53.400002,36.349998,203.800003,39.66,267.709991,118.75,63.029999,155.399994,60.939999,34.07,71.910004,43.349998,161.360001,228.25,63.900002,176.940002,70.730003,273.059998,47.759998,64.730003,104.029999,113.339996,111.709999,115.620003,80.800003,75.290001,58.959999
444,45.849998,78.230003,77.68,62.57,25.0,177.229996,236.160004,114.209999,66.849998,152.520004,124.370003,49.07,133.919998,47.919998,116.970001,109.669998,84.059998,139.809998,58.23,71.309998,55.259998,40.200001,62.919998,207.0,37.400002,37.779999,65.589996,199.449997,24.57,158.970001,136.009995,85.190002,136.169998,97.760002,38.34,49.720001,107.559998,180.830002,303.51001,53.57,36.580002,205.199997,39.110001,269.0,118.18,63.529999,156.050003,61.139999,33.849998,72.449997,43.66,161.25,228.460007,64.360001,177.380005,71.650002,272.350006,47.700001,64.91999799999999,104.760002,114.0,109.0,115.580002,81.209999,75.720001,59.349998
445,45.169998,77.110001,77.809998,62.59,25.5,179.850006,239.360001,115.0,66.989998,152.479996,124.650002,49.560001,134.949997,46.959999,117.050003,110.089996,84.230003,141.369995,58.57,71.43,55.599998,41.25,62.77,208.320007,37.450001,38.470001,65.639999,200.699997,24.52,163.380005,136.449997,85.68,137.190002,97.599998,38.369999,50.599998,107.209999,179.880005,304.0,53.25,36.799999,204.050003,39.299999,271.720001,119.790001,64.040001,158.330002,61.07,34.07,72.809998,43.689999,161.860001,230.679993,64.550003,178.860001,71.860001,274.299988,47.889999,64.360001,105.779999,114.120003,111.360001,115.410004,81.870003,75.879997,59.630001
446,44.130001,75.18,77.239998,62.549999,25.700001,176.809998,238.520004,115.0,67.290001,152.509995,127.370003,49.09,134.089996,46.48,116.639999,109.57,84.709999,141.229996,58.509998,71.370003,55.16,41.32,62.720001,208.020004,37.59,38.599998,65.120003,200.220001,24.43,161.880005,136.630005,84.589996,136.75,97.169998,38.639999,51.43,106.0,179.809998,303.51001,52.110001,36.860001,203.889999,39.080002,269.880005,119.059998,64.099998,157.369995,60.880001,34.459999,73.589996,43.889999,160.240005,231.559998,64.459999,178.759995,70.93,275.01001,48.07,63.290001,105.389999,113.839996,109.0,117.209999,81.300003,76.16999799999998,59.990002
447,43.09,73.910004,77.58000200000002,62.799999,25.59,176.130005,239.0,115.470001,67.059998,152.28999299999995,129.449997,48.419998,133.899994,45.43,116.080002,109.580002,84.690002,141.119995,58.389999,71.040001,55.25,41.349998,62.759998,207.729996,37.66,38.450001,65.050003,200.320007,24.389999,159.240005,137.320007,84.279999,136.71000700000002,96.980003,38.869999,51.650002,104.75,180.770004,303.920013,50.900002,36.630001,203.440002,39.389999,269.98999,118.529999,64.209999,157.360001,61.259998,34.599998,73.449997,43.990002,160.949997,229.589996,64.269997,178.800003,71.870003,272.77999900000003,48.200001,61.700001,105.300003,113.739998,108.050003,115.779999,80.75,75.949997,60.380001
448,45.23,75.68,77.970001,62.59,25.35,177.300003,236.220001,115.760002,69.5,152.910004,129.199997,49.0,134.350006,46.830002,116.440002,109.75,85.660004,141.0,58.68,70.980003,55.259998,41.75,62.66,208.429993,38.060001,38.439999,64.949997,199.910004,24.530001,159.600006,137.139999,85.0,137.110001,98.050003,38.91,52.310001,104.290001,179.860001,303.730011,52.610001,36.540001,202.779999,39.59,270.0,118.580002,64.449997,157.729996,61.889999,34.900002,74.629997,44.099998,160.449997,231.410004,64.489998,178.419998,71.82,271.119995,48.540001,63.209999,105.400002,113.790001,108.5,115.290001,80.0,76.010002,60.759998
449,44.529999,73.870003,77.720001,61.84,24.950001,173.740005,237.210007,114.379997,70.690002,152.0,127.580002,49.0,133.130005,46.139999,115.0,108.889999,83.620003,140.070007,58.130001,70.160004,55.23,41.389999,61.619999,207.460007,37.419998,38.049999,64.260002,198.270004,24.33,157.199997,136.229996,83.400002,135.869995,98.75,38.700001,51.959999,103.0,179.5,304.5,51.220001,36.16,202.199997,39.189999,269.709991,116.900002,64.199997,157.5,60.450001,34.5,74.760002,43.830002,158.720001,229.0,64.309998,179.729996,71.769997,269.380005,47.869999,62.110001,103.769997,113.550003,109.580002,115.059998,79.290001,76.120003,60.68
450,44.540001,74.300003,77.739998,62.509998,25.35,173.970001,240.990005,116.120003,72.300003,155.0,131.220001,49.689999,132.880005,46.459999,115.419998,109.559998,83.879997,140.570007,58.360001,70.5,55.959999,41.259998,62.07,212.179993,38.119999,38.619999,64.41999799999999,200.949997,24.49,157.100006,137.630005,84.040001,136.75,99.959999,38.93,53.099998,102.800003,181.850006,306.420013,51.349998,36.369999,202.919998,39.09,270.809998,119.379997,65.110001,159.110001,60.939999,35.139999,77.389999,44.41,160.389999,229.619995,64.83000200000001,183.210007,72.290001,274.809998,48.23,62.73,105.0,114.879997,115.099998,118.949997,79.620003,76.720001,61.049999
451,44.540001,74.510002,78.709999,62.700001,25.48,174.970001,241.0,117.949997,73.0,158.240005,130.78999299999998,50.389999,133.910004,47.0,115.949997,109.900002,85.099998,141.779999,58.900002,71.449997,56.16,42.189999,62.360001,214.75,38.73,39.189999,64.849998,201.740005,24.41,160.880005,138.410004,85.879997,137.410004,100.099998,39.34,54.009998,103.029999,182.039993,306.859985,51.849998,36.599998,204.320007,38.91,271.730011,121.459999,66.339996,161.050003,61.240002,35.5,78.629997,44.439999,163.410004,232.25999500000003,65.199997,182.869995,72.360001,255.119995,49.119999,62.490002,105.309998,115.470001,119.589996,119.629997,80.25,77.029999,61.849998
452,44.849998,75.099998,79.029999,63.299999,25.549999,176.830002,239.660004,117.489998,70.690002,159.270004,130.899994,50.380001,135.639999,47.419998,115.980003,111.739998,85.279999,142.729996,59.259998,72.040001,56.32,42.889999,62.790001,215.119995,38.700001,39.400002,65.25,201.770004,24.6,162.559998,138.28999299999998,85.900002,138.0,99.410004,39.669998,54.740002,103.870003,182.300003,305.959991,52.349998,36.860001,204.610001,38.919998,272.02999900000003,121.18,66.550003,161.630005,62.299999,36.09,78.220001,45.400002,164.690002,231.199997,65.309998,182.0,71.970001,261.25,49.299999,62.540001,105.639999,114.720001,118.370003,119.739998,81.379997,77.239998,62.18
