,APA,APC,CHK,COG,COP,CVX,CXO,DVN,EOG,EQT,FTI,HAL,HES,HP,KMI,MPC,MRO,MUR,NBL,NFX,NOV,OKE,OXY,PSX,PXD,RIG,RRC,SLB,SWN,VLO,WMB,XEC,XOM
306,58.560001,68.83000200000001,6.4,21.280001,48.849998,112.410004,140.050003,45.580002,99.68,63.18,32.560001,56.25,54.0,70.230003,22.65,47.82,16.700001,29.389999,39.689999,40.459999,37.830002,55.880001,68.400002,80.5,182.820007,13.88,32.59,82.639999,9.3,65.480003,28.73,132.899994,83.699997
307,59.639999,70.5,6.6,23.75,50.5,113.279999,143.029999,46.669998,101.0,64.980003,32.759998,56.639999,54.389999,70.5,22.92,48.189999,17.25,29.66,40.290001,41.68,38.580002,56.619999,68.949997,80.0,184.610001,13.99,34.009998,82.550003,9.48,65.510002,29.299999,135.820007,83.550003
308,57.59,68.519997,6.38,23.73,49.549999,112.980003,140.330002,44.880001,99.25,64.139999,31.48,55.740002,52.630001,68.550003,22.4,48.130001,16.389999,28.389999,39.52,40.189999,38.02,55.169998,67.910004,79.099998,179.880005,13.43,33.970001,81.209999,9.38,65.160004,28.93,129.660004,83.230003
309,56.360001,66.5,6.08,23.34,49.049999,111.129997,133.380005,43.59,96.599998,61.75,30.790001,54.599998,51.029999,67.75,22.02,47.57,15.86,27.620001,38.470001,38.560001,39.59,53.860001,66.599998,78.25,175.179993,13.26,32.880001,80.610001,9.11,65.269997,28.35,126.18,81.989998
310,57.490002,67.860001,6.12,23.870001,50.040001,111.580002,135.389999,44.639999,98.139999,62.700001,31.16,55.869999,51.540001,68.769997,22.41,49.650002,15.88,28.02,38.25,40.080002,39.209999,54.400002,66.769997,78.860001,181.679993,13.36,33.32,81.120003,8.88,67.269997,28.299999,127.830002,81.480003
311,57.439999,68.970001,6.41,24.17,50.029999,112.75,141.639999,45.02,101.230003,63.82,31.190001,57.02,53.080002,69.730003,22.58,50.369999,16.379998999999998,28.690001,38.950001,41.52,39.490002,55.73,68.57,79.41999799999998,193.619995,13.47,33.82,81.980003,9.1,67.870003,28.93,131.070007,82.260002
312,57.27,68.860001,6.35,23.9,50.040001,113.360001,142.550003,45.07,100.910004,63.950001,31.93,56.139999,52.169998,68.980003,22.43,50.130001,16.08,28.35,38.700001,41.619999,39.400002,55.029999,67.389999,79.860001,193.830002,13.22,33.080002,81.75,8.96,66.75,28.379999,131.570007,82.769997
313,56.459999,68.290001,6.41,23.860001,50.0,112.68,142.75,45.68,100.330002,62.380001,32.169998,56.049999,52.119999,69.709999,22.610001,50.029999,16.16,28.469999,39.5,42.330002,39.75,55.130001,67.5,79.980003,197.300003,13.44,32.610001000000004,82.040001,8.86,67.230003,29.01,133.100006,82.910004
314,55.080002,68.269997,6.43,24.139999,49.830002,112.209999,144.25,46.299999,100.910004,63.150002,32.240002000000004,56.18,51.900002,70.230003,22.41,50.790001,16.389999,28.25,37.470001,43.310001,40.189999,54.669998,66.870003,79.730003,198.410004,13.46,32.700001,82.0,8.98,67.66999799999999,28.84,135.869995,82.639999
315,55.77,67.809998,6.34,23.92,49.59,112.989998,142.970001,44.439999,101.059998,63.900002,32.439999,55.82,51.400002,68.809998,22.280001,50.990002,16.6,28.26,37.66,43.310001,40.560001,54.75,67.379997,79.599998,197.970001,13.39,32.98,82.129997,9.03,67.57,29.1,133.5,83.120003
316,55.0,65.989998,6.04,23.01,48.220001,110.419998,139.490005,43.880001,99.910004,61.91,32.18,54.02,50.990002,68.050003,21.75,49.669998,16.049999,27.790001,37.16,41.950001,40.029999,53.830002,66.160004,78.489998,191.300003,13.03,31.0,80.949997,8.58,66.32,27.959999,133.0,82.089996
317,56.060001,67.83000200000001,6.14,22.93,48.130001,110.730003,142.059998,44.560001,100.410004,61.779999,32.41,54.439999,52.560001,69.199997,21.82,50.48,16.42,28.51,37.549999,42.349998,39.84,54.07,67.0,79.08000200000002,194.389999,13.27,30.790001,81.480003,8.45,65.980003,28.49,133.779999,82.120003
318,55.330002,66.629997,6.03,22.84,47.799999,111.190002,138.529999,44.5,98.760002,61.889999,32.549999,53.490002,52.27,68.32,21.799999,50.099998,16.200001,28.23,37.16,39.110001,39.060001,53.759998,66.58000200000001,79.0,192.289993,13.32,30.18,80.379997,8.5,66.129997,28.57,129.410004,81.650002
319,54.349998,66.870003,6.07,22.950001,47.790001,111.339996,134.350006,44.849998,99.190002,61.529999,33.23,53.75,52.57,68.900002,21.74,50.389999,16.25,28.379999,37.369999,39.759998,40.389999,54.41,66.510002,79.0,191.0,13.76,30.65,80.470001,8.72,66.58000200000001,28.389999,130.71000700000002,81.41999799999998
320,52.619999,65.300003,5.69,22.6,47.009998,110.900002,132.149994,43.5,96.519997,60.779999,31.879999,52.75,51.84,68.839996,21.4,50.0,15.69,27.98,37.200001,37.41,39.220001,54.43,65.029999,78.389999,183.949997,13.99,28.74,79.660004,8.17,66.550003,28.15,126.339996,81.599998
321,53.419998,65.089996,5.68,22.440001,47.23,110.650002,134.190002,43.07,96.779999,59.799999,32.040001000000004,52.860001,52.77,68.220001,21.309999,50.02,15.9,28.25,36.919998,37.09,39.91,53.27,64.93,78.199997,187.130005,13.82,27.58,80.230003,7.22,66.660004,28.040001,127.07,81.129997
322,52.779999,64.66999799999999,5.57,22.040001,47.169998,111.660004,132.639999,42.950001,99.5,60.459999,32.560001,53.0,52.290001,68.089996,21.290001,50.5,15.68,28.43,36.419998,36.450001,40.630001,53.619999,65.230003,78.779999,185.869995,14.07,27.65,80.860001,7.54,67.279999,28.120001,125.370003,81.529999
323,53.040001,65.489998,5.5,22.110001,48.0,112.919998,134.339996,43.950001,98.25,60.73,32.529999,53.970001,51.900002,68.91999799999999,21.51,50.0,16.16,28.73,36.869999,36.970001,40.889999,54.43,66.209999,78.910004,188.5,14.02,27.84,80.910004,7.56,68.510002,28.780001,127.300003,81.699997
324,51.959999,65.239998,5.49,22.52,48.619999,113.669998,134.529999,43.990002,99.18,60.650002,33.169998,54.369999,51.25,69.099998,21.559999,50.900002,16.25,28.83,37.0,36.529999,41.299999,55.080002,65.839996,79.279999,191.559998,13.57,27.719999,81.639999,7.67,68.220001,28.790001,127.050003,82.800003
325,52.02,64.110001,5.39,22.459999,48.189999,113.360001,132.809998,43.700001,98.5,60.630001,33.27,54.0,51.849998,69.239998,21.85,51.18,16.18,28.27,36.919998,36.919998,40.830002,55.25,65.379997,78.5,190.779999,13.89,27.66,81.220001,7.75,66.889999,29.049999,125.379997,83.300003
326,52.07,62.84,5.3,22.68,47.779999,113.25,132.369995,43.349998,98.620003,60.130001,32.200001,53.790001,51.119999,69.089996,21.690001,51.040001,16.1,28.0,36.5,36.549999,40.110001,56.18,64.82,78.160004,194.350006,13.43,28.959999,80.339996,7.84,65.889999,29.52,125.269997,82.440002
327,52.369999,63.040001,5.38,23.120001,48.450001,113.540001,134.490005,44.27,100.400002,60.16,32.029999,53.720001,51.150002,69.760002,21.76,51.139999,16.549999,28.42,36.860001,36.439999,39.91,56.830002,64.860001,78.610001,194.309998,12.98,28.379999,80.690002,7.92,66.440002,29.84,125.650002,83.110001
328,51.049999,62.650002,5.26,22.82,47.41,111.68,132.490005,43.049999,98.809998,58.939999,31.610001,52.630001,49.169998,68.019997,21.620001,50.150002,16.120001000000002,27.65,35.619999,35.59,39.200001,56.599998,63.73,77.610001,192.990005,12.63,27.93,79.540001,7.66,66.0,29.1,123.940002,82.349998
329,49.25,61.02,4.91,22.59,45.610001,109.309998,125.559998,40.27,93.769997,58.110001,31.280001,50.59,47.91,66.010002,21.139999,50.02,15.66,25.75,33.900002,33.720001,37.540001,54.619999,61.869999,77.019997,182.570007,12.16,27.5,77.519997,7.43,66.760002,28.389999,118.800003,80.639999
330,50.91,62.130001,5.17,23.040001,46.880001,111.400002,128.850006,41.279999,96.5,58.060001,31.540001,51.389999,48.84,67.290001,21.4,49.580002,16.440001000000002,26.98,34.900002,34.919998,37.830002,55.0,63.0,77.18,188.630005,12.15,28.120001,79.360001,7.51,66.66999799999999,29.040001,121.970001,82.440002
331,50.220001,61.779999,5.17,22.780001,45.68,110.510002,126.910004,40.049999,94.489998,57.630001,31.719999,51.02,47.110001,67.540001,21.450001,49.869999,16.049999,26.51,34.07,34.32,37.919998,54.25,62.509998,78.910004,185.0,12.26,27.610001,78.83000200000002,7.49,66.510002,28.790001,118.910004,81.5
332,49.630001,62.0,5.22,22.629999,45.150002,108.470001,126.550003,40.299999,93.93,57.080002,31.290001,50.880001,47.130001,67.360001,21.219999,50.419998,15.49,25.93,33.57,33.869999,37.389999,53.5,62.360001,78.5,182.119995,12.39,27.73,78.019997,7.45,67.32,28.52,118.949997,81.0
333,50.75,62.689999,5.35,22.540001,45.470001,108.080002,129.619995,40.48,95.540001,58.139999,31.51,50.32,47.709999,68.82,21.299999,50.48,15.48,26.75,34.139999,34.970001,38.200001,52.75,64.300003,78.940002,181.110001,12.61,27.709999,79.0,7.66,67.730003,28.459999,122.110001,81.349998
334,51.130001,64.0,5.5,22.67,45.950001,108.809998,131.570007,41.110001,97.160004,58.220001,32.110001000000004,51.650002,49.16,69.620003,21.66,51.650002,15.63,27.27,34.43,35.32,39.290001,53.869999,65.019997,80.059998,184.300003,13.09,28.040001,80.279999,7.81,68.93,28.9,123.0,82.029999
335,51.23,63.549999,5.46,22.389999,45.970001,108.0,130.78999299999998,40.91,96.540001,57.91,31.75,51.150002,48.709999,68.540001,21.610001,51.470001,15.61,27.219999,34.119999,34.970001,39.259998,53.470001,63.990002,79.860001,184.970001,12.62,27.860001,79.650002,7.79,68.75,28.66,121.68,82.029999
336,50.900002,62.619999,5.21,22.299999,45.400002,107.269997,128.919998,40.02,95.75,57.509998,31.33,50.360001,47.84,67.16999799999999,21.1,50.66,15.29,26.870001,33.59,34.110001000000004,38.91,52.459999,63.759998,79.879997,183.149994,12.27,27.389999,79.07,7.59,68.739998,28.49,119.860001,81.720001
337,51.200001,63.080002,5.21,22.75,46.040001,108.059998,131.070007,40.580002,96.489998,58.25,31.540001,51.110001,48.529999,68.339996,21.25,50.48,15.55,27.5,34.0,34.669998,39.299999,53.470001,63.970001,79.489998,185.330002,12.29,27.860001,79.529999,7.68,68.599998,28.879999,120.300003,82.160004
338,49.990002,61.34,5.02,22.469999,45.029999,107.650002,127.050003,39.419998,94.339996,57.529999,31.610001,49.869999,47.459999,66.5,20.92,49.110001,14.95,26.299999,33.169998,33.860001000000004,38.720001,52.23,63.279999,78.300003,181.820007,12.1,27.200001,78.349998,7.4,67.160004,28.379999,118.040001,81.959999
339,50.25,61.34,5.07,22.52,44.650002,108.290001,126.110001,39.18,94.480003,56.810001,31.690001,49.740002,46.689999,66.019997,21.02,49.549999,14.96,26.200001,33.32,33.259998,38.48,52.549999,63.25,78.57,182.089996,12.24,26.950001,78.110001,7.46,67.629997,28.450001,118.160004,81.629997
340,50.290001,61.049999,5.17,22.879999,44.639999,107.93,125.949997,39.209999,94.940002,57.060001,31.450001,49.200001,46.689999,66.0,21.15,49.509998,14.73,26.18,33.130001,33.720001,38.540001,52.389999,63.16,78.41999799999998,182.149994,12.33,27.23,77.760002,7.54,66.839996,28.58,117.540001,82.029999
341,49.619999,59.599998,5.15,22.84,43.490002,107.0,123.5,38.25,93.349998,56.59,31.33,48.599998,45.5,64.239998,20.969999,48.380001,14.41,25.360001,32.360001000000004,33.119999,37.84,52.529999,62.150002,76.970001,178.470001,12.08,27.299999,76.209999,7.44,65.540001,28.4,115.010002,80.82
342,49.880001,60.240002,5.19,23.190001,44.41,106.279999,125.43,39.25,93.5,58.68,31.52,47.919998,46.0,64.519997,21.129999,48.93,14.76,26.24,32.919998,34.619999,38.619999,53.310001,62.869999,77.410004,180.5,12.13,27.940001,77.400002,7.66,66.519997,28.82,117.470001,81.32
343,51.150002,61.099998,5.42,23.629999,45.330002,106.949997,127.25,39.700001,95.18,59.84,31.91,48.0,47.439999,64.639999,21.35,49.02,15.21,26.93,34.060001,35.580002,39.200001,53.040001,63.209999,77.809998,185.5,12.23,28.0,78.209999,7.97,66.199997,28.59,119.07,81.690002
344,53.98,63.110001,5.9,24.190001,49.330002,108.150002,129.850006,41.720001,98.190002,61.279999,33.189999,49.759998,50.0,66.43,21.49,50.599998,16.049999,28.540001,34.959999,36.57,40.529999,54.970001,64.050003,78.379997,189.5,12.5,29.24,78.730003,8.18,67.279999,29.48,122.779999,82.029999
345,52.080002,62.189999,5.83,23.469999,49.639999,107.699997,126.849998,41.200001,97.18,60.560001,32.52,49.02,48.82,66.110001,21.41,49.889999,15.8,28.190001,34.310001,36.290001,40.0,54.52,64.010002,78.489998,183.190002,12.33,28.879999,77.550003,8.04,66.230003,29.059999,120.269997,83.260002
346,51.419998,61.900002,6.01,23.950001,49.900002,107.220001,128.130005,41.700001,97.5,61.130001,32.830002,49.459999,48.369999,67.269997,21.74,50.68,15.81,28.66,34.23,36.880001,40.18,55.549999,63.380001,79.089996,186.149994,12.45,29.1,78.300003,8.16,66.589996,29.6,119.269997,82.019997
347,51.16,62.02,5.9,24.049999,49.43,107.879997,128.75,42.060001,97.370003,61.029999,32.459999,49.299999,47.110001,66.839996,21.66,50.220001,15.81,28.290001,34.110001000000004,36.830002,39.650002,55.34,63.720001,78.5,186.600006,12.46,28.969999,77.709999,7.94,65.75,29.860001,118.309998,82.099998
348,52.380001,63.27,6.41,24.879999,50.009998,109.650002,131.46000700000002,42.950001,99.400002,63.040001,33.470001,50.25,48.240002,67.599998,21.790001,50.66,16.309998999999998,29.1,34.900002,37.610001,39.889999,56.310001,64.370003,78.739998,189.429993,12.68,30.15,78.660004,8.78,66.120003,30.030001,121.0,82.849998
349,52.0,63.119999,6.19,24.5,49.389999,109.120003,128.119995,41.919998,97.970001,62.619999,33.709999,50.200001,47.650002,67.410004,21.559999,49.669998,16.139999,28.09,34.349998,36.529999,39.43,56.200001,63.639999,77.589996,188.830002,12.54,29.58,78.699997,8.42,65.110001,29.82,117.559998,82.75
350,52.529999,63.07,6.28,24.92,49.849998,109.379997,129.990005,42.810001,98.230003,63.5,33.98,50.330002,48.349998,68.18,21.75,49.75,16.309998999999998,28.15,34.689999,36.91,39.400002,56.279999,63.400002,76.959999,190.520004,12.64,29.870001,78.730003,8.49,65.07,30.4,118.370003,83.239998
351,53.029999,62.709999,6.25,24.639999,49.790001,109.120003,129.880005,42.889999,98.169998,62.669998,33.470001,49.939999,48.560001,67.839996,21.65,50.32,16.379998999999998,28.15,34.77,36.580002,39.169998,56.5,63.290001,77.510002,190.520004,12.55,29.549999,78.66999799999998,8.43,65.599998,30.530001,118.769997,83.120003
352,53.889999,62.830002,6.2,24.51,50.150002,109.529999,130.779999,42.860001,98.089996,63.150002,33.77,49.970001,50.52,68.949997,21.719999,50.189999,16.559998999999998,28.25,35.279999,36.68,39.09,55.93,64.260002,77.809998,190.649994,12.75,29.860001,78.709999,8.33,65.269997,30.52,119.18,83.08000200000002
353,53.84,63.07,6.18,24.540001,50.139999,109.360001,132.089996,42.52,97.82,63.349998,33.630001,50.0,51.0,69.260002,21.639999,50.580002,16.639999,28.43,35.189999,36.939999,38.84,55.720001,64.940002,78.129997,189.979996,12.56,29.35,79.730003,8.06,65.900002,30.48,120.669998,82.860001
354,53.619999,62.459999,6.17,24.469999,49.599998,108.639999,132.089996,42.0,97.25,63.639999,33.110001000000004,49.189999,50.41,68.410004,21.67,49.860001,16.35,27.950001,35.150002,36.330002,37.66,55.439999,64.970001,77.260002,186.720001,12.06,28.620001,79.33000200000002,7.89,65.16999799999999,30.42,121.580002,82.720001
355,52.349998,60.880001,5.87,24.0,48.59,106.169998,130.059998,40.619999,95.660004,62.439999,32.75,48.380001,49.419998,67.32,21.4,49.279999,15.91,27.530001,35.060001,35.389999,37.709999,54.650002,64.139999,76.660004,182.509995,11.72,27.74,77.82,7.46,64.739998,30.15,118.959999,81.849998
356,51.990002,60.68,5.62,23.940001,48.610001,105.809998,130.089996,40.630001,95.110001,62.049999,32.450001,48.470001,48.939999,66.639999,21.219999,49.599998,15.83,27.67,34.91,35.66,37.220001,54.41,63.82,76.650002,181.360001,11.66,27.57,77.769997,7.41,64.93,30.17,118.779999,81.32
357,50.330002,60.66,5.66,24.24,48.759998,105.889999,129.610001,40.639999,94.93,62.939999,32.470001,48.73,48.259998,66.739998,21.17,48.799999,15.76,27.84,34.290001000000004,35.759998,37.080002,54.919998,62.84,75.940002,180.720001,11.69,27.73,78.290001,7.48,64.220001,30.459999,117.910004,81.16999799999998
358,49.389999,59.310001,5.54,24.07,48.02,104.400002,126.440002,39.459999,93.769997,62.5,32.360001000000004,47.82,46.889999,65.160004,20.889999,48.279999,15.16,27.0,33.799999,34.68,36.060001,54.029999,62.119999,75.5,175.550003,11.3,27.41,76.489998,7.37,63.68,30.27,116.650002,80.949997
359,49.0,58.759998,5.56,24.389999,47.860001,104.800003,126.970001,39.439999,93.0,63.080002,31.889999,47.150002,46.599998,64.809998,20.73,48.509998,15.02,26.610001,33.93,34.759998,35.130001,53.740002,61.779999,75.599998,173.970001,11.3,27.5,73.970001,7.49,64.589996,30.17,116.519997,80.93
360,49.419998,59.830002,5.56,24.209999,48.0,105.790001,129.559998,40.080002,94.459999,63.099998,32.799999,47.220001,47.959999,65.529999,20.440001,49.360001,15.31,27.27,34.419998,35.439999,35.049999,54.029999,62.34,77.120003,176.630005,11.46,27.6,75.0,7.49,65.699997,30.190001,119.769997,81.279999
361,48.73,59.380001,5.36,23.790001,47.970001,106.300003,130.029999,39.810001,93.800003,62.630001,32.189999,46.880001,47.84,65.18,20.620001,50.27,15.17,26.780001,34.299999,35.169998,35.57,53.860001,62.389999,77.599998,177.229996,11.41,27.15,74.220001,7.51,67.150002,29.950001,119.349998,81.43
362,49.869999,59.580002,5.44,24.17,48.27,106.400002,129.639999,40.139999,94.419998,62.900002,31.870001,46.650002,51.099998,64.980003,20.82,49.740002,15.49,27.120001,34.189999,35.529999,35.57,54.5,62.099998,77.93,176.690002,11.39,27.610001,73.75,7.72,65.410004,30.58,119.879997,81.519997
363,49.470001,58.700001,5.4,24.110001,47.830002,105.959999,127.949997,40.150002,93.57,62.130001,30.09,46.599998,49.049999,63.799999,20.65,49.470001,15.1,26.889999,33.849998,35.259998,35.5,53.470001,62.16,78.010002,175.21000700000005,11.3,27.280001,73.849998,7.66,64.68,30.59,118.470001,81.07
364,48.740002,57.540001,5.35,24.66,48.150002,107.050003,128.350006,39.650002,93.970001,60.060001,30.200001,47.34,50.259998,62.130001,20.73,51.32,14.99,26.75,32.900002,35.459999,35.25,53.310001,61.950001,79.599998,173.190002,11.22,27.780001,73.400002,8.14,65.620003,30.84,117.739998,82.459999
365,48.560001,56.93,5.25,23.35,47.900002,106.260002,126.489998,39.470001,92.529999,57.939999,30.049999,45.939999,48.639999,60.509998,20.610001,51.150002,14.87,26.16,32.18,34.57,34.869999,52.779999,61.540001,79.519997,173.339996,11.0,26.440001,72.699997,7.46,64.82,30.629999,116.849998,81.510002
366,48.919998,56.810001,5.36,23.85,47.560001,106.110001,125.699997,39.299999,92.239998,58.41,30.76,45.82,48.220001,58.82,20.59,51.080002,14.84,26.139999,33.220001,34.849998,34.259998,53.220001,60.900002,79.93,172.669998,10.75,26.5,72.339996,7.56,64.790001,30.74,116.459999,82.139999
367,48.310001,52.060001,5.3,24.02,46.25,105.360001,125.459999,39.0,91.529999,58.709999,31.059999,45.119999,46.810001,58.919998,20.4,51.110001,14.56,25.639999,30.52,36.540001,33.549999,52.599998,60.119999,78.910004,170.050003,10.4,26.459999,71.410004,7.42,64.279999,30.24,115.169998,81.970001
368,48.650002,51.419998,5.39,24.07,46.779999,106.239998,132.399994,37.77,91.040001,57.759998,31.209999,44.700001,46.389999,58.709999,20.200001,51.110001,14.65,25.440001,30.0,34.810001,33.529999,51.669998,59.5,79.300003,165.529999,10.51,25.74,71.160004,7.23,64.529999,30.309999,116.800003,82.290001
369,48.0,52.16,5.16,23.65,45.950001,104.919998,127.459999,37.200001,89.029999,56.66,31.42,44.599998,46.450001,58.209999,19.799999,49.779999,14.1,25.379999,30.620001,33.860001000000004,33.299999,49.369999,58.240002,78.33000200000002,166.320007,10.42,25.58,71.040001,7.1,64.589996,29.52,116.510002,81.629997
370,49.16,52.509998,5.43,23.940001,46.799999,105.93,129.839996,37.93,90.389999,57.860001,31.540001,45.66,47.439999,59.509998,20.190001,50.619999,14.29,26.110001,31.049999,34.82,34.25,50.540001,60.259998,79.07,169.619995,11.15,26.07,72.290001,7.22,65.379997,30.42,119.889999,82.0
371,50.209999,52.349998,5.53,23.75,47.18,106.510002,131.050003,38.220001,92.360001,57.419998,31.59,45.369999,48.43,59.759998,20.139999,51.5,14.63,26.870001,31.25,35.040001000000004,33.970001,51.0,60.580002,79.540001,172.339996,11.16,25.92,72.339996,7.27,66.309998,30.540001,122.209999,82.959999
372,50.75,51.830002,5.49,23.99,46.709999,105.82,130.75,38.439999,93.010002,56.810001,31.950001,45.490002,48.18,58.709999,20.01,51.830002,14.57,26.98,31.4,34.84,34.080002,50.720001,60.240002,79.769997,170.5,11.08,25.450001,72.839996,7.24,66.75,30.280001,123.660004,82.120003
373,51.360001,52.34,5.78,25.25,47.009998,107.080002,133.809998,38.73,94.82,57.389999,32.029999,46.369999,49.360001,59.959999,20.209999,52.5,14.66,27.42,31.719999,35.299999,34.34,51.619999,61.490002,79.900002,172.690002,11.29,25.889999,73.040001,7.35,66.870003,30.75,120.650002,82.589996
374,51.119999,51.43,5.71,24.889999,47.400002,106.059998,132.229996,37.84,94.120003,56.73,31.540001,45.720001,49.52,58.16,20.120001,52.419998,14.54,26.92,31.299999,34.490002000000004,33.810001,51.310001,60.860001,79.470001,170.850006,11.07,25.389999,71.739998,7.48,66.279999,30.299999,118.279999,82.389999
375,52.48,52.639999,5.81,24.610001,48.09,107.150002,136.309998,38.75,96.32,57.700001,30.92,46.200001,51.259998,58.939999,20.209999,52.970001,14.93,27.35,32.18,35.74000200000001,34.450001,51.799999,62.07,80.290001,175.110001,10.99,26.1,72.480003,7.8,66.150002,30.83,120.0,83.0
376,51.27,52.189999,5.6,24.26,47.669998,107.57,134.309998,38.18,94.730003,56.900002,31.91,46.889999,50.060001,58.91,19.959999,52.73,14.65,26.860001,32.099998,35.279999,34.16,51.23,61.470001,79.440002,174.350006,10.93,25.32,72.300003,7.26,65.120003,30.870001,117.540001,82.900002
377,50.970001,51.75,5.54,23.82,47.130001,106.169998,133.080002,37.919998,93.830002,56.16,31.4,46.779999,48.779999,57.540001,19.799999,52.48,14.43,26.18,31.610001,34.59,34.080002,50.889999,60.529999,78.540001,174.78999299999995,10.69,25.16,71.370003,7.24,64.540001,30.620001,117.160004,82.550003
378,50.0,51.490002,5.43,23.1,46.0,104.550003,131.5,37.0,92.230003,55.369999,30.809999,46.049999,47.610001,56.25,19.49,51.66,14.22,25.84,31.09,33.400002,33.049999,49.549999,60.049999,77.379997,172.21000700000005,10.25,24.860001,70.660004,7.02,63.490002,29.76,115.800003,81.769997
379,50.25,52.610001,5.67,23.129999,46.889999,105.519997,131.149994,37.16,92.379997,55.66,31.74,47.290001,48.200001,57.59,19.549999,52.16,14.25,26.139999,31.030001,33.91,34.290001000000004,50.32,60.75,77.660004,173.71000700000005,10.54,24.9,71.769997,6.97,63.689999,30.1,116.190002,82.0
380,51.41,54.220001,5.87,23.610001,47.830002,107.089996,133.820007,38.639999,94.129997,56.740002,32.369999,47.970001,49.439999,60.57,19.629999,52.939999,14.61,27.040001,31.559999,34.66,35.16,51.68,60.84,78.309998,177.669998,10.64,25.790001,72.260002,7.19,64.260002,30.360001,118.5,82.110001
381,50.040001,53.189999,5.69,23.5,46.860001,106.07,131.600006,38.009998,93.120003,56.34,32.169998,47.060001,49.25,58.310001,19.530001,53.0,14.49,26.77,31.110001,33.830002,35.060001,51.799999,60.599998,78.75,173.0,10.5,25.299999,72.16999799999998,6.99,63.709999,30.33,115.910004,82.32
382,49.77,53.369999,5.67,23.5,46.639999,106.099998,131.179993,37.630001,92.370003,57.139999,31.75,47.580002,49.43,57.439999,19.530001,52.939999,14.55,26.299999,30.860001,33.779999,34.939999,52.119999,61.52,78.110001,173.899994,10.58,24.889999,72.129997,7.0,64.16999799999999,30.4,115.269997,82.41999799999998
383,49.779999,53.169998,5.51,22.73,46.470001,106.099998,130.419998,37.0,92.279999,56.259998,30.82,47.59,49.029999,55.91,19.360001,53.150002,14.42,26.17,30.33,33.349998,34.439999,52.360001,60.860001,78.510002,172.550003,10.33,24.15,71.269997,6.77,63.630001,30.24,113.379997,82.33000200000002
384,47.880001,51.709999,5.24,22.84,45.330002,105.050003,128.770004,35.61000100000001,91.290001,56.299999,28.75,45.43,47.950001,54.380001,19.32,52.419998,13.52,25.200001,29.709999,32.799999,32.630001,51.580002,60.849998,77.629997,169.179993,9.78,23.790001,69.5,6.66,63.189999,29.879999,110.910004,81.610001
385,47.84,51.380001,5.2,22.74,44.93,104.349998,129.800003,35.380001,90.470001,56.23,28.98,45.360001,47.529999,53.48,18.969999,52.419998,13.42,24.98,29.16,33.119999,32.580002,51.240002,60.599998,77.279999,168.809998,9.56,23.889999,69.220001,6.5,61.610001,29.450001,109.739998,81.279999
386,47.02,50.330002,5.06,22.24,44.32,103.550003,128.110001,33.830002,88.989998,55.290001,28.709999,44.66,46.119999,52.240002,18.379999,52.299999,12.92,24.190001,28.540001,32.169998,32.209999,49.549999,59.619999,76.900002,163.600006,9.13,23.08,68.309998,6.21,61.830002,28.450001,106.650002,80.940002
387,46.849998,50.73,5.1,22.280001,44.799999,103.690002,127.150002,34.110001000000004,90.639999,55.48,28.700001,45.299999,46.080002,52.66,18.77,52.43,13.05,24.48,28.709999,32.66,32.790001000000004,49.860001,59.09,76.379997,167.479996,9.1,23.17,69.66999799999999,6.12,61.369999,28.6,107.690002,80.370003
388,46.75,50.669998,5.03,22.07,44.580002,103.82,126.949997,33.91,90.040001,55.669998,29.040001,45.09,46.110001,53.32,18.950001,52.860001,12.96,24.51,28.84,32.119999,32.380001,50.27,60.169998,76.16999799999998,165.660004,9.09,22.9,68.879997,5.98,62.43,28.719999,106.720001,80.589996
389,46.73,49.900002,4.92,21.4,44.060001,102.800003,123.730003,32.959999,89.120003,54.369999,28.92,44.77,45.619999,52.779999,18.9,52.57,12.61,23.93,28.42,30.5,32.720001,48.73,60.259998,76.190002,164.419998,8.96,21.99,68.790001,5.66,61.91,28.719999,103.489998,79.440002
390,46.560001,49.560001,4.91,21.74,43.950001,103.110001,121.760002,32.990002000000004,89.099998,53.68,28.75,45.290001,45.970001,53.259998,18.9,52.580002,12.76,24.129999,28.950001,30.4,32.73,49.110001,60.0,76.690002,164.809998,9.02,22.0,69.139999,5.76,62.139999,28.85,102.389999,80.300003
391,47.650002,49.849998,4.97,21.860001,44.200001,103.970001,123.199997,33.650002,90.220001,53.939999,28.65,45.709999,46.73,52.860001,18.75,52.84,12.8,24.57,28.950001,30.74,32.889999,49.799999,60.759998,76.639999,167.78999299999995,9.01,22.35,69.550003,5.99,61.82,28.9,102.790001,81.050003
392,46.779999,47.169998,4.8,22.1,43.560001,103.769997,120.610001,31.92,88.150002,53.549999,28.219999,44.400002,44.799999,50.080002,18.68,52.970001,12.21,24.120001,28.450001,28.9,32.540001000000004,48.869999,60.130001,76.959999,164.96000700000005,8.59,22.290001,68.66999799999999,5.87,62.299999,28.73,99.830002,80.910004
393,47.240002,46.82,4.78,22.360001,43.099998,104.010002,121.660004,31.57,88.33000200000002,55.16,27.99,44.23,43.68,50.41,18.75,53.549999,12.15,24.16,27.969999,28.950001,32.580002,48.549999,58.68,77.360001,164.059998,8.5,22.209999,68.349998,5.92,63.009998,28.969999,98.739998,81.150002
