,AIV,AMT,AVB,BXP,CBG,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,GGP,HCN,HCP,HST,IRM,KIM,MAA,MAC,O,PLD,PSA,REG,SLG,SPG,UDR,VNO,VTR,WY
335,44.220001,115.360001,185.710007,132.71000700000002,36.349998,89.599998,103.599998,378.51001,63.59,233.429993,74.91999799999998,133.720001,23.52,67.440002,30.030001,18.309999,34.700001,22.799999,101.32,64.449997,59.259998,51.0,221.369995,66.480003,108.580002,168.929993,36.07,84.518997,60.490002,33.860001000000004
336,44.189999,116.029999,185.949997,133.179993,35.959999,89.800003,102.949997,376.730011,63.540001,233.149994,75.449997,134.71000700000002,23.34,67.959999,30.42,18.450001,35.029999,22.790001,101.910004,64.16999799999999,59.849998,51.049999,222.710007,66.900002,109.25,168.449997,36.200001,84.97979000000002,60.68,33.259998
337,44.27,116.550003,185.179993,133.720001,35.700001,91.18,104.110001,385.850006,63.299999,233.789993,75.57,134.380005,23.309999,67.910004,30.25,18.42,35.049999,22.549999,101.580002,64.18,59.73,51.57,223.770004,66.900002,109.589996,168.570007,36.169998,84.624092,60.689999,33.560001
338,44.77,117.529999,186.550003,133.050003,35.080002,90.970001,104.099998,383.609985,63.279999,235.0,75.709999,134.679993,23.200001,68.0,30.110001,17.969998999999994,34.639999,22.57,101.68,64.040001,60.380001,50.619999,224.380005,66.779999,107.0,168.71000700000005,36.34,82.958771,61.060001,33.080002
339,44.459999,118.43,185.860001,132.059998,34.91,91.660004,104.610001,386.950012,62.889999,234.970001,75.529999,133.0,22.67,68.699997,30.440001,18.129999,34.950001,22.120001,101.269997,62.700001,59.610001,50.240002,224.820007,66.239998,105.809998,165.600006,36.040001,81.948265,62.349998,33.150002
340,44.869999,119.190002,187.320007,133.809998,35.0,93.089996,105.110001,390.660004,63.349998,237.360001,75.790001,134.759995,23.02,69.779999,30.73,18.129999,35.080002,22.49,102.199997,63.490002,59.68,50.970001,226.100006,67.25,107.93,167.899994,36.52,82.780922,63.299999,33.43
341,44.310001,118.720001,186.080002,132.179993,33.790001000000004,93.480003,103.550003,385.0,62.84,236.520004,75.230003,134.470001,23.08,69.75,30.41,17.950001,34.650002,22.5,101.82,63.23,59.43,50.77,221.690002,67.209999,106.099998,166.919998,36.32,81.45513199999998,63.84,32.950001
342,44.259998,120.010002,184.869995,131.350006,33.650002,93.989998,103.0,384.220001,62.200001,233.630005,74.57,132.729996,22.719999,70.029999,30.809999,17.99,34.599998,21.93,101.089996,63.099998,59.029999,49.900002,220.880005,66.349998,105.660004,166.149994,36.029999,81.07518,64.08000200000001,33.330002
343,44.290001,120.190002,183.169998,130.699997,34.0,94.629997,103.459999,386.049988,62.360001,230.809998,74.540001,132.970001,22.66,70.529999,31.0,17.950001,35.119999,22.059999,100.980003,63.849998,58.900002,50.169998,221.550003,66.510002,104.75,167.820007,36.18,80.80841099999998,64.559998,33.549999
344,44.25,120.779999,182.990005,130.830002,34.310001,94.540001,105.010002,393.079987,62.27,231.960007,73.690002,132.940002,22.969999,70.730003,31.02,18.219999,35.27,21.91,101.82,63.959999,58.810001,50.630001,219.080002,66.389999,104.589996,169.179993,36.02,80.34761800000003,64.440002,33.470001
345,44.25,120.639999,182.539993,131.149994,34.57,94.25,105.129997,396.01001,62.110001,232.02999900000003,73.760002,133.339996,22.92,70.650002,31.030001,18.52,35.32,22.0,101.540001,64.150002,58.860001,51.119999,219.490005,66.599998,105.089996,170.360001,36.110001,81.091347,64.32,33.75
346,44.32,121.43,183.619995,132.5,34.790001000000004,94.440002,106.400002,400.940002,62.240002,231.630005,75.010002,133.5,23.200001,70.82,31.389999,18.65,35.549999,21.82,101.699997,64.41999799999999,59.299999,51.790001,219.0,66.43,106.57,172.279999,36.259998,81.123688,65.07,34.0
347,44.310001,120.910004,183.490005,132.949997,33.52,94.220001,106.199997,402.630005,62.189999,230.770004,75.449997,133.619995,23.6,71.150002,31.219999,18.27,35.27,22.1,101.75,64.769997,59.700001,52.130001,219.25999500000003,66.489998,106.800003,174.050003,36.0,81.608734,65.040001,33.610001000000004
348,44.450001,120.870003,183.940002,133.889999,33.0,94.010002,105.790001,399.109985,62.400002,230.770004,76.150002,133.429993,23.309999,70.599998,31.059999,18.41,35.200001,21.959999,102.32,64.410004,59.799999,52.599998,220.00999500000003,66.440002,107.449997,171.0,36.169998,82.231201,64.300003,34.049999
349,44.57,120.720001,185.130005,133.96000700000002,32.52,93.599998,106.970001,399.420013,62.959999,230.899994,77.339996,132.770004,22.950001,71.220001,31.110001,18.280001,35.009998,21.83,102.610001,64.08000200000001,59.669998,52.560001,221.830002,66.08000200000001,107.120003,170.080002,35.75,81.495552,64.559998,33.950001
350,44.919998,121.970001,185.830002,134.440002,32.790001000000004,94.419998,108.129997,402.880005,62.990002,232.440002,77.739998,133.080002,23.040001,71.629997,31.49,18.440001,35.32,21.719999,102.900002,64.190002,60.209999,52.98,223.059998,66.029999,108.629997,169.619995,36.099998,82.231201,64.660004,34.419998
351,44.869999,121.639999,184.880005,134.5,32.970001,94.540001,108.660004,401.48999,62.919998,233.369995,78.08000200000002,132.669998,23.110001,72.269997,31.790001,18.42,35.509998,21.530001,101.860001,64.029999,60.240002,53.650002,223.610001,65.970001,107.889999,169.669998,36.119999,82.166534,64.91999799999999,34.869999
352,45.0,123.050003,186.789993,135.690002,33.009998,95.150002,109.389999,400.23999,63.439999,235.470001,78.779999,134.0,23.209999,72.879997,31.719999,18.450001,35.5,22.0,102.089996,64.860001,60.84,54.150002,225.990005,66.720001,108.370003,171.410004,36.349998,82.52223199999997,65.209999,34.759998
353,44.860001,122.43,186.449997,136.5,33.459999,95.5,109.440002,398.839996,63.950001,236.910004,78.389999,134.529999,23.290001,72.790001,31.76,18.58,35.5,22.25,102.690002,65.33000200000001,61.02,54.759998,225.460007,67.239998,109.110001,172.820007,36.5,82.999191,65.470001,34.400002
354,44.27,122.75,187.380005,136.520004,33.220001,96.400002,109.919998,400.299988,63.419998,234.839996,78.040001,135.059998,23.219999,72.889999,31.940001,18.379999,35.34,22.35,101.809998,65.230003,61.25,54.959999,223.50999500000003,67.389999,108.779999,173.320007,36.200001,82.732414,65.43,34.619999
355,44.18,123.07,187.179993,136.169998,32.669998,96.43,109.949997,398.959991,63.330002,234.50999500000003,78.470001,134.820007,23.24,73.150002,32.02,18.5,35.43,22.41,101.379997,65.57,61.73,54.830002,226.960007,67.529999,107.919998,174.369995,36.189999,82.182701,65.32,34.43
356,44.540001,124.050003,188.520004,136.53999299999998,33.130001,96.209999,111.110001,402.230011,63.919998,235.380005,80.0,136.350006,23.4,73.440002,32.27,18.440001,35.849998,22.549999,101.669998,65.800003,61.689999,55.5,230.080002,67.849998,109.239998,173.820007,36.619999,82.91835,65.839996,34.779999
357,44.73,125.160004,187.990005,135.669998,33.459999,96.870003,112.0,403.25,64.300003,236.229996,80.870003,137.179993,23.6,74.16999799999998,32.77,18.690001,36.639999,22.709999,101.93,66.529999,62.029999,54.509998,231.679993,68.279999,108.879997,174.399994,36.720001,83.193207,66.739998,34.880001
358,44.360001,124.709999,188.119995,134.970001,33.73,96.580002,113.029999,404.660004,64.470001,235.75,80.690002,137.660004,23.690001,73.760002,32.439999,19.02,36.279999,22.709999,101.620003,66.290001,61.860001,54.439999,230.240005,68.529999,106.919998,174.759995,36.470001,82.740501,66.370003,34.57
359,43.98,124.220001,186.669998,134.630005,34.169998,95.830002,113.169998,405.410004,64.199997,234.639999,80.550003,137.059998,23.51,73.809998,32.43,19.030001,36.48,22.58,101.489998,66.160004,61.939999,54.509998,229.27999900000003,68.389999,106.779999,174.600006,36.189999,82.004852,65.82,34.75
360,44.720001,124.919998,187.830002,134.550003,34.900002,95.949997,113.269997,405.119995,64.800003,236.910004,80.519997,136.78999299999998,23.540001,73.870003,32.529999,19.040001,36.599998,22.32,101.93,65.5,61.84,55.009998,228.929993,68.059998,108.57,173.020004,36.459999,82.635406,66.120003,35.0
361,43.880001,124.779999,186.869995,133.070007,34.599998,96.730003,112.199997,404.299988,64.309998,235.389999,79.129997,133.869995,22.66,72.489998,32.0,19.110001,36.549999,21.629999,101.419998,63.889999,60.200001,54.5,226.470001,65.260002,107.07,169.320007,36.080002,80.864998,64.75,34.860001000000004
362,44.619999,123.449997,188.949997,132.53999299999998,34.299999,94.199997,111.900002,407.279999,64.760002,238.350006,78.650002,134.240005,22.65,72.43,31.93,19.01,36.470001,21.65,101.540001,63.790001,59.869999,54.759998,225.619995,64.949997,108.0,167.619995,36.98,81.05901300000002,64.57,33.939999
363,44.84,122.809998,188.679993,127.349998,35.99000200000001,94.5,111.220001,414.390015,65.279999,241.02999900000003,78.970001,132.559998,21.969999,71.83000200000002,31.629999,19.27,36.099998,21.139999,101.0,62.110001,59.0,54.450001,223.929993,64.07,106.029999,165.03999299999995,37.18,78.89247900000002,64.010002,34.259998
364,44.310001,125.459999,188.139999,125.650002,35.889999,94.870003,113.0,410.649994,64.360001,243.199997,75.639999,132.660004,22.129999,72.050003,31.459999,19.41,34.799999,20.639999,97.290001,62.700001,59.360001,54.779999,211.910004,63.720001,105.010002,167.649994,37.02,77.922394,64.139999,35.459999
365,43.610001,126.559998,190.690002,126.849998,35.99000200000001,94.879997,115.199997,417.690002,64.769997,247.100006,75.720001,131.229996,21.370001,71.529999,31.370001,18.040001,34.950001,20.32,99.589996,62.5,58.5,54.549999,210.330002,63.560001,105.139999,166.220001,37.32,78.11640899999998,64.230003,33.75
366,43.380001,127.730003,191.160004,126.870003,36.349998,94.760002,114.419998,420.4800110000001,64.900002,248.080002,75.489998,133.270004,22.610001,71.300003,31.5,18.08,35.259998,20.43,99.589996,64.720001,58.939999,54.82,207.009995,63.59,105.690002,168.75,37.619999,78.051735,63.990002,33.57
367,43.23,128.610001,192.039993,127.309998,36.009998,94.639999,113.370003,424.089996,64.870003,249.440002,73.800003,134.03999299999998,23.120001,70.980003,31.48,18.459999,35.54000100000001,20.790001,99.43,64.41999799999999,59.16,54.599998,208.080002,64.410004,106.5,169.46000700000005,37.529999,77.98706800000002,63.830002,33.73
368,42.66,126.709999,188.740005,124.5,35.889999,93.779999,111.43,422.929993,63.75,246.869995,72.699997,133.630005,22.26,69.75,29.99,18.209999,34.77,19.91,98.330002,61.869999,57.540001,53.619999,205.149994,62.830002,105.010002,164.610001,37.029999,75.723526,62.5,33.259998
369,43.130001,127.639999,191.339996,123.779999,35.939999,94.870003,112.050003,424.540009,64.639999,251.0,73.410004,131.470001,22.34,68.910004,29.92,18.1,34.900002,20.0,99.120003,61.610001,56.009998,54.27,207.789993,62.610001,105.040001,165.449997,37.689999,76.879547,62.77,33.099998
370,44.02,129.0,193.0,124.279999,36.77,96.059998,114.169998,426.660004,65.629997,251.300003,73.629997,132.940002,22.309999,69.949997,30.209999,18.190001,35.299999,19.959999,100.190002,61.84,56.84,54.740002,208.550003,62.790001,105.699997,164.839996,38.080002,77.534355,63.93,33.580002
371,43.040001,128.880005,191.740005,123.449997,36.419998,95.370003,113.699997,427.64001500000006,64.93,249.669998,73.199997,130.630005,22.190001,69.75,30.139999,17.85,34.900002,19.41,99.25,60.049999,55.75,54.73,207.949997,61.57,104.650002,163.0,37.900002,76.362167,63.450001,33.389999
372,42.880001,128.0,192.139999,122.769997,36.240002,94.870003,113.949997,426.079987,64.730003,250.360001,73.160004,130.509995,22.26,69.16999799999999,29.9,17.790001,34.84,19.450001,98.57,59.599998,55.099998,54.23,207.880005,61.529999,103.5,162.46000700000005,37.549999,76.289413,62.630001,33.200001
373,43.099998,127.349998,191.089996,122.129997,35.57,94.529999,114.120003,424.350006,64.790001,250.050003,73.0,131.479996,22.459999,69.800003,30.25,17.879998999999994,34.950001,19.52,98.379997,59.889999,55.279999,54.279999,208.070007,62.540001,103.790001,163.309998,37.209999,76.289413,63.68,33.07
374,43.240002,126.300003,192.100006,121.260002,34.700001,94.07,113.639999,427.769989,65.089996,251.50999500000003,72.690002,129.610001,22.389999,71.690002,31.040001,17.620001000000006,34.919998,19.25,98.830002,59.48,54.529999,54.580002,208.169998,62.490002,103.279999,161.449997,37.650002,75.917542,65.129997,32.959999
375,43.23,126.029999,191.789993,120.889999,34.740002000000004,94.150002,114.989998,430.880005,64.82,252.309998,72.41999799999998,125.370003,21.85,72.0,31.32,17.549999,34.599998,19.27,98.389999,58.189999,54.75,54.470001,208.369995,60.669998,102.760002,155.720001,37.669998,75.41632800000002,65.699997,32.919998
376,43.049999,127.989998,192.490005,121.029999,34.580002,95.949997,115.830002,429.799988,64.650002,253.320007,73.290001,126.440002,22.129999,71.790001,31.09,17.73,34.799999,18.93,98.93,58.310001,54.330002,54.860001,209.679993,60.849998,102.739998,156.160004,37.849998,75.626518,65.309998,33.23
377,42.220001,128.139999,190.070007,120.720001,34.349998,96.419998,113.559998,426.600006,64.550003,254.75,71.800003,122.120003,21.879999,71.66999799999998,30.99,17.5,34.84,18.120001,98.510002,57.16,53.330002,54.639999,207.369995,58.630001,101.230003,153.929993,37.689999,74.818108,65.089996,32.869999
378,42.779999,130.0,191.669998,120.669998,33.450001,98.099998,115.209999,425.5,64.459999,251.699997,75.230003,123.050003,21.85,72.32,31.34,17.57,35.139999,18.23,99.639999,57.380001,53.709999,55.209999,213.369995,59.59,102.220001,153.690002,37.439999,74.777687,66.410004,32.779999
379,42.82,128.110001,192.100006,120.230003,33.150002,98.830002,114.699997,426.690002,65.410004,256.25,76.059998,124.529999,22.43,73.209999,31.76,18.07,35.49000200000001,18.23,100.110001,58.139999,53.869999,54.849998,215.639999,60.110001,101.839996,154.229996,37.869999,75.076797,67.440002,32.759998
380,43.169998,128.28999299999998,191.339996,120.980003,33.84,99.440002,115.18,425.30999800000006,65.5,254.649994,76.989998,125.75,22.93,73.199997,31.700001,18.120001,35.0,18.52,100.029999,59.349998,54.27,55.27,214.720001,60.630001,102.510002,158.389999,37.919998,76.11155699999998,67.139999,33.02
381,43.209999,128.860001,192.169998,121.370003,34.240002000000004,100.010002,116.239998,435.799988,65.269997,254.490005,77.540001,126.610001,22.799999,73.529999,31.91,18.17,34.880001,18.23,100.279999,58.630001,54.139999,55.619999,215.820007,60.830002,102.629997,157.600006,38.25,75.42441600000002,67.400002,33.240002000000004
382,43.32,128.660004,192.449997,121.910004,34.119999,100.980003,116.32,434.940002,65.139999,252.559998,77.91999799999998,125.779999,22.799999,73.41999799999998,31.73,18.190001,34.810001,17.99,100.360001,58.200001,54.23,55.830002,217.0,60.880001,103.190002,157.369995,38.349998,75.52951,67.519997,33.150002
383,43.490002,129.570007,193.039993,122.139999,34.459999,100.690002,117.360001,442.64001500000006,65.470001,257.820007,78.889999,127.739998,23.370001,73.58000200000002,31.629999,18.209999,34.91,18.35,100.839996,59.509998,54.75,56.029999,217.75999500000003,62.259998,102.300003,160.070007,38.549999,75.513336,67.889999,33.209999
384,43.18,131.190002,191.850006,121.690002,34.299999,102.870003,118.860001,444.9800110000001,65.199997,256.100006,78.849998,127.449997,23.65,73.33000200000002,31.58,18.040001,35.110001000000004,18.370001,101.0,60.18,55.16,56.0,217.830002,62.619999,102.739998,160.740005,38.360001,75.254646,67.239998,33.150002
385,43.220001,131.009995,191.399994,121.300003,34.209999,102.75,117.360001,440.470001,65.160004,256.26001,77.980003,126.089996,22.450001,72.5,31.200001,18.07,35.150002,18.0,101.0,58.540001,55.09,55.759998,216.440002,61.959999,102.0,158.03999299999995,38.290001,74.76960799999998,66.559998,32.860001000000004
386,42.830002,132.479996,191.630005,121.110001,34.59,103.709999,118.120003,440.679993,65.33000200000001,256.0,77.050003,123.989998,22.27,72.510002,31.200001,17.959999,35.16,17.540001,101.080002,57.639999,55.0,55.91,214.559998,60.48,101.199997,155.089996,38.419998,74.688766,66.540001,33.130001
387,42.830002,131.949997,191.300003,120.919998,35.02,102.010002,118.18,441.700012,65.059998,256.809998,77.360001,122.550003,22.24,72.379997,31.290001,18.02,34.990002000000004,17.49,101.82,57.27,54.91,55.509998,215.210007,60.639999,100.93,154.0,38.57,74.316895,66.550003,33.07
388,43.380001,132.429993,191.410004,122.5,35.529999,103.970001,118.290001,437.929993,65.290001,259.52999900000003,76.110001,125.290001,22.700001,73.339996,31.639999,17.98,35.220001,17.889999,102.779999,58.419998,55.950001,56.139999,213.0,61.259998,103.099998,155.380005,38.650002,75.319321,66.440002,33.580002
389,43.490002,132.339996,195.25,122.239998,35.41,104.32,119.720001,442.55999800000006,66.410004,262.450012,76.220001,122.879997,22.42,73.57,31.75,18.15,35.139999,17.540001,104.139999,57.419998,56.369999,56.91,213.710007,60.669998,103.25,152.25,39.23,75.02020999999998,66.910004,33.560001
390,44.130001,131.729996,198.610001,122.18,34.959999,103.519997,119.010002,444.440002,67.389999,264.970001,75.870003,121.849998,22.35,73.610001,31.709999,17.83,34.990002000000004,17.32,105.650002,56.849998,55.369999,56.360001,211.350006,60.25,103.139999,152.429993,39.849998,75.35165400000002,67.040001,33.290001000000004
391,44.130001,131.770004,194.25,121.099998,34.610001000000004,103.360001,118.900002,442.019989,66.900002,263.160004,74.480003,122.410004,22.66,73.029999,31.52,17.870001000000006,34.5,17.98,105.300003,57.459999,55.419998,56.57,207.850006,61.220001,101.949997,153.020004,39.470001,73.928864,66.58000200000001,33.200001
392,44.220001,131.820007,194.740005,121.730003,34.610001000000004,103.209999,118.019997,441.75,67.089996,263.579987,75.83000200000002,124.989998,23.309999,73.18,31.4,17.98,33.689999,18.42,106.790001,58.240002,55.619999,56.759998,209.869995,62.16,102.330002,155.270004,39.990002,74.373482,66.739998,33.02
393,44.009998,130.429993,194.0,122.349998,34.869999,101.029999,113.949997,439.39001500000006,67.309998,265.609985,74.849998,122.919998,23.02,72.839996,30.860001,18.17,33.240002000000004,18.200001,107.290001,57.25,54.860001,56.439999,209.600006,61.75,103.599998,154.5,39.93,74.44624300000002,66.459999,32.599998
394,44.32,128.970001,194.360001,125.18,34.900002,100.459999,113.279999,436.779999,67.41999799999999,263.0,74.269997,124.550003,23.4,73.459999,31.26,18.389999,33.310001,18.58,107.040001,58.5,55.459999,56.790001,205.559998,62.669998,106.360001,155.53999299999995,39.560001,75.610344,66.870003,33.23
395,44.110001,129.25,193.720001,126.519997,35.43,102.18,113.800003,425.570007,67.059998,262.76001,74.599998,126.620003,23.92,73.959999,31.57,18.629999,33.720001,19.219999,107.32,59.150002,56.02,57.23,206.860001,63.560001,107.139999,159.309998,39.77,76.806793,67.989998,33.599998
396,44.73,131.339996,195.520004,127.300003,35.150002,101.980003,116.57,436.429993,67.559998,263.0,75.870003,128.940002,24.25,74.940002,32.080002,18.799999,34.5,19.559999,108.580002,59.830002,56.82,57.630001,208.050003,64.529999,107.550003,159.649994,40.0,77.08165,68.849998,33.860001000000004
397,44.240002,129.520004,194.589996,125.900002,35.099998,101.559998,117.0,429.079987,67.040001,262.480011,75.400002,126.339996,23.870001,74.150002,31.74,18.4,33.939999,19.110001,108.720001,58.470001,56.619999,57.419998,209.419998,63.119999,105.660004,158.850006,39.619999,75.658852,68.339996,33.599998
398,44.419998,131.139999,196.050003,127.540001,35.32,101.139999,118.019997,436.359985,68.290001,264.390015,76.910004,128.589996,24.299999,74.82,32.259998,18.629999,34.740002000000004,19.469999,110.099998,58.900002,57.080002,58.580002,213.0,64.260002,106.349998,161.179993,40.110001,76.58852399999998,69.220001,33.740002000000004
399,44.560001,132.28999299999998,196.669998,126.0,35.16,101.360001,117.470001,427.859985,68.75,266.790009,78.290001,125.150002,24.129999,75.66999799999998,32.490002000000004,18.82,34.200001,18.49,110.0,58.02,56.669998,58.07,214.210007,61.389999,105.580002,159.770004,40.259998,75.877121,69.650002,33.799999
400,44.810001,132.179993,196.830002,125.699997,35.68,101.279999,116.589996,433.779999,68.18,268.309998,77.940002,123.93,23.75,76.300003,32.82,19.120001,34.740002000000004,17.92,110.269997,57.27,56.18,58.619999,211.539993,60.23,105.209999,160.589996,40.549999,75.58609799999998,69.779999,34.0
401,44.43,131.190002,195.279999,125.980003,35.580002,99.760002,117.529999,431.89999400000005,68.029999,267.179993,78.379997,124.050003,24.0,76.940002,33.060001,18.93,34.75,17.629998999999994,109.860001,57.610001,56.209999,57.709999,212.119995,59.779999,105.800003,159.429993,40.279999,75.55375699999998,70.410004,34.0
402,43.860001,131.0,195.419998,124.879997,35.07,99.709999,119.139999,436.200012,67.370003,266.200012,77.879997,123.059998,23.49,77.040001,33.040001000000004,18.6,34.040001000000004,17.5,110.099998,56.599998,55.299999,57.84,211.809998,59.759998,106.639999,158.600006,40.009998,74.850441,70.610001,33.779999
403,43.869999,130.979996,193.899994,124.809998,35.36000100000001,99.82,120.269997,439.790009,67.010002,264.190002,77.459999,124.339996,23.5,77.32,33.209999,18.709999,34.119999,17.84,109.300003,57.240002,54.830002,58.209999,211.229996,60.290001,106.309998,159.479996,39.669998,75.860954,70.900002,34.0
404,43.860001,132.199997,194.720001,126.110001,35.470001,100.099998,120.989998,434.369995,67.389999,266.0,78.989998,125.470001,23.719999,77.66999799999998,33.48,18.75,34.59,18.030001,109.220001,57.82,55.610001,58.740002,214.210007,61.080002,107.129997,159.770004,39.790001,76.394501,71.730003,34.240002000000004
405,43.52,134.600006,193.929993,125.419998,36.490002,101.669998,119.870003,437.940002,66.900002,264.640015,78.400002,127.150002,23.91,77.41999799999998,33.25,18.92,34.560001,18.450001,108.379997,58.34,56.380001,59.389999,211.990005,62.290001,106.519997,159.940002,39.560001,76.394501,71.949997,33.68
406,43.049999,135.649994,192.440002,123.709999,36.849998,102.080002,116.889999,436.64999400000005,66.519997,259.790009,78.5,127.739998,24.059999,76.519997,32.75,18.700001,34.509998,18.75,106.830002,59.099998,56.130001,58.919998,210.77999900000003,62.59,105.790001,163.25,39.299999,76.160065,71.120003,33.02
407,42.349998,133.330002,192.410004,122.910004,37.470001,101.239998,114.919998,428.119995,66.199997,259.209991,77.18,128.080002,24.01,76.160004,32.419998,18.629999,34.549999,18.74,105.360001,59.07,56.389999,59.259998,208.630005,62.869999,105.510002,163.5,38.84,75.311234,70.349998,33.240002000000004
408,42.939999,132.929993,192.710007,123.5,36.720001,99.970001,112.760002,424.079987,66.279999,260.309998,77.650002,128.229996,23.959999,74.83000200000002,32.099998,18.6,34.209999,18.84,105.440002,59.290001,55.93,58.77,208.710007,63.290001,106.139999,163.600006,39.240002,75.55375699999998,69.370003,33.200001
409,43.150002,132.619995,192.809998,123.599998,36.669998,100.529999,113.540001,431.540009,66.040001,258.399994,78.629997,127.089996,23.73,75.139999,32.099998,18.379999,34.650002,18.18,105.879997,58.48,55.380001,58.919998,209.929993,62.860001,106.089996,162.360001,39.110001,76.394501,69.66999799999999,33.630001
410,43.400002,131.270004,194.490005,125.029999,36.860001,99.0,113.169998,424.029999,66.66999799999999,261.26001,78.410004,129.110001,24.030001,75.790001,32.650002,18.790001,34.810001,18.870001,105.910004,59.369999,56.009998,59.259998,212.229996,63.740002,107.419998,164.979996,39.310001,77.396927,69.889999,33.490002000000004
411,43.560001,131.559998,193.289993,122.510002,36.529999,98.790001,110.540001,421.5,66.129997,259.089996,77.239998,125.93,23.030001,74.760002,32.0,18.610001,34.380001,17.76,104.199997,57.689999,55.009998,58.290001,207.009995,62.400002,105.860001,157.910004,38.919998,75.844788,68.889999,33.049999
412,42.75,132.080002,188.660004,119.970001,36.400002,98.57,109.699997,418.980011,64.91999799999999,254.580002,76.099998,125.470001,22.639999,73.099998,31.209999,18.360001,34.189999,18.02,101.660004,57.060001,54.279999,57.52,205.75,61.82,102.739998,156.179993,38.130001,74.704933,67.610001,32.029999
413,42.75,133.639999,189.259995,120.139999,36.610001,99.650002,110.389999,423.769989,65.150002,256.059998,76.540001,126.639999,22.790001,73.040001,31.26,18.280001,34.400002,18.57,102.370003,57.490002,54.720001,57.84,207.029999,62.490002,102.599998,156.860001,38.25,76.774452,67.5,31.83
414,42.639999,131.179993,187.139999,117.870003,36.84,99.239998,109.989998,427.9800110000001,64.900002,253.460007,75.010002,124.739998,22.43,72.58000200000002,30.950001,17.959999,33.490002000000004,18.23,100.730003,57.060001,53.830002,57.27,203.970001,61.639999,100.699997,155.729996,37.950001,75.683105,67.059998,32.25
415,42.59,131.800003,187.630005,118.059998,36.790001,98.839996,110.389999,433.25,64.660004,253.789993,74.650002,125.949997,22.540001,73.129997,31.209999,18.139999,33.599998,18.48,99.639999,56.93,54.299999,57.48,204.589996,61.740002,100.239998,155.240005,38.09,76.434921,67.32,32.610001000000004
416,43.0,133.880005,186.839996,119.589996,36.970001,100.110001,111.949997,436.429993,64.980003,254.080002,75.489998,125.419998,22.59,73.540001,31.450001,18.08,33.970001,18.440001,99.959999,57.07,54.75,57.889999,206.399994,62.09,101.620003,156.130005,38.0,77.13015,67.790001,32.990002000000004
417,42.91,134.929993,187.970001,120.849998,36.82,100.5,113.220001,437.920013,65.32,253.559998,76.120003,127.330002,23.02,73.889999,31.42,18.139999,34.23,18.860001,100.059998,57.98,55.389999,57.759998,206.179993,62.560001,103.959999,157.309998,37.990002,77.518188,67.879997,32.720001
418,43.259998,136.070007,187.649994,121.690002,37.169998,100.870003,112.139999,437.700012,65.470001,253.460007,76.620003,128.119995,23.59,73.720001,31.790001,18.09,34.639999,18.9,100.459999,58.740002,56.200001,58.07,207.759995,63.639999,104.599998,160.630005,38.139999,77.623283,68.010002,33.209999
419,43.759998,135.320007,190.410004,121.480003,36.790001,96.32,112.589996,435.0,66.139999,257.540009,77.32,128.809998,23.639999,73.91999799999998,31.98,18.450001,34.709999,18.92,101.239998,58.950001,56.669998,58.529999,207.320007,63.93,104.639999,161.720001,38.509998,78.449997,68.839996,33.32
420,43.290001,135.600006,188.5,119.099998,37.18,94.980003,112.559998,438.619995,66.050003,259.309998,77.540001,128.929993,23.379999,74.010002,32.049999,18.66,34.689999,19.059999,101.0,58.52,56.599998,60.139999,207.460007,63.59,103.43,159.78999299999995,38.669998,77.529999,68.66999799999999,33.189999
421,43.790001,135.679993,190.339996,120.300003,37.869999,98.699997,112.5,440.200012,67.129997,263.720001,78.25,130.240005,23.68,74.32,32.209999,18.57,34.98,19.110001,101.610001,58.709999,57.240002,60.139999,207.639999,64.610001,103.980003,160.690002,39.139999,80.550003,68.730003,33.880001
422,43.91,135.990005,189.990005,118.599998,37.900002,97.269997,112.089996,439.529999,67.129997,263.829987,78.120003,130.860001,23.610001,73.66999799999998,31.719999,18.01,34.689999,19.02,100.970001,58.84,57.400002,59.040001,207.279999,64.540001,101.07,160.889999,39.27,79.150002,68.349998,33.939999
423,44.240002,136.970001,191.419998,119.089996,37.889999,99.360001,112.5,441.040009,67.18,264.899994,79.0,130.740005,23.32,73.959999,31.51,17.940001000000006,34.98,18.870001,101.489998,58.869999,57.299999,58.959999,208.919998,64.309998,101.839996,160.619995,39.369999,78.650002,68.650002,34.43
424,43.689999,137.720001,189.660004,119.5,38.490002,99.279999,113.400002,442.529999,66.660004,263.359985,78.599998,131.190002,23.23,73.309998,31.35,18.059999,35.0,18.98,102.269997,58.48,57.029999,60.509998,209.25,64.449997,102.300003,160.550003,39.299999,78.470001,67.970001,34.259998
425,43.48,136.320007,187.830002,119.360001,38.439999,99.580002,112.389999,438.320007,66.08000200000001,261.940002,79.599998,132.25,23.559999,73.040001,31.629999,18.459999,35.040001000000004,19.66,101.400002,59.330002,57.41,60.32,207.610001,64.809998,101.849998,162.0,38.669998,78.019997,67.900002,34.139999
426,43.75,139.119995,190.490005,120.150002,38.740002,99.769997,113.32,441.970001,67.230003,266.059998,79.0,132.559998,23.620001,73.0,31.809999,18.02,34.950001,20.1,101.230003,60.16,57.830002,60.919998,198.039993,65.540001,101.769997,162.929993,38.400002,77.889999,67.75,33.91
