,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,AXP,BAC,BBT,BEN,BK,BLK,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,ETFC,FITB,GS,HBAN,HIG,HRB,ICE,IVZ,JPM,KEY,L,LNC,LUK,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,PBCT,PFG,PGR,PNC,PRU,RF,SCHW,SPGI,STI,STT,SYF,TMK,TROW,TRV,UNM,USB,WFC,WLTW,XL,ZION
225,71.66999799999998,60.0,90.110001,50.889999,67.970001,154.0,102.720001,113.25,62.110001,16.190001000000002,38.939999,36.200001,40.799999,356.98999,49.0,122.510002,67.230003,25.700001,74.309998,49.119999,103.949997,73.139999,56.779999,29.629999,20.65,167.5,10.17,43.790001,22.85,53.619999,31.790001,67.790001,12.71,41.23,49.299999,19.6,108.93,41.782532,66.489998,32.34,118.099998,14.72,67.470001,72.040001,15.88,52.169998,31.030001,91.779999,84.529999,10.34,32.43,125.050003,45.790001,72.709999,27.1,64.400002,67.279999,113.769997,36.48,43.889999,45.200001,132.309998,33.450001,31.709999
226,71.639999,60.330002,90.129997,50.93,68.790001,154.410004,102.169998,113.519997,62.150002,16.219998999999998,39.23,36.209999,40.889999,360.01001,49.459999,125.440002,68.010002,25.790001,75.459999,49.459999,104.25,73.599998,56.849998,29.85,20.76,170.520004,10.21,43.799999,22.74,53.771999,31.34,68.339996,12.82,41.59,49.139999,19.67,109.330002,42.450981,67.0,32.619999,118.360001,14.69,67.129997,72.349998,15.97,52.540001,31.629999,91.790001,85.0,10.42,32.669998,125.0,46.16,72.83000200000002,26.93,64.839996,66.959999,114.940002,36.669998,43.919998,45.700001,131.940002,34.169998,31.82
227,71.589996,60.110001,90.470001,50.470001,68.309998,150.869995,101.360001,111.489998,61.529999,16.26,39.060001,36.0,40.599998,357.26001,49.279999,124.470001,67.349998,25.540001,75.480003,49.209999,104.120003,73.25,56.25,29.299999,20.25,169.839996,10.05,43.560001,22.799999,53.700001,31.09,68.5,12.78,41.560001,49.25,19.450001,109.0,42.531193,66.099998,32.490002000000004,117.830002,14.33,66.160004,71.879997,15.88,52.610001,31.32,91.639999,85.010002,10.31,32.400002,124.529999,46.09,71.610001,26.73,64.57,66.660004,114.480003,36.490002,43.790001,45.799999,130.520004,34.349998,31.65
228,71.019997,60.09,90.720001,49.84,68.279999,146.759995,99.919998,109.949997,60.82,16.09,38.790001,34.759998,40.040001,352.470001,48.970001,123.989998,66.849998,24.99,74.690002,48.610001,103.739998,71.800003,55.470001,28.91,20.440001,169.03999299999995,10.05,43.200001,22.799999,53.16,30.59,68.260002,12.75,41.139999,48.799999,19.299999,107.699997,42.165775,65.699997,32.18,116.309998,14.13,65.739998,71.160004,15.8,52.639999,31.120001,90.650002,84.540001,10.26,31.93,122.559998,45.580002,70.480003,26.49,64.32,65.82,113.919998,36.700001,43.360001,45.509998,129.029999,34.119999,31.32
229,71.0,59.799999,90.230003,50.200001,68.410004,143.350006,98.699997,110.290001,60.23,16.09,38.330002,34.32,39.740002,348.519989,47.919998,124.129997,66.220001,24.940001,74.790001,48.0,103.629997,71.339996,55.119999,28.139999,20.17,167.600006,9.85,43.0,22.85,53.174,30.43,67.459999,12.55,41.009998,48.189999,19.18,106.879997,41.800358,65.800003,31.49,115.489998,13.97,66.139999,70.349998,15.62,51.98,32.220001,89.0,83.16999799999998,10.1,31.549999,122.309998,45.189999,69.91999799999999,26.299999,63.869999,65.739998,114.989998,36.439999,43.009998,45.240002,128.940002,33.93,30.780001
230,71.139999,60.139999,90.940002,50.470001,69.470001,144.740005,99.010002,110.989998,61.009998,16.15,38.400002,34.84,39.57,354.799988,49.599998,126.019997,66.190002,24.92,75.889999,48.77,104.279999,71.709999,55.0,28.51,19.969999,171.600006,9.83,43.200001,23.01,53.695999,30.530001,68.800003,12.53,41.310001,49.029999,19.08,107.839996,42.183601,66.16999799999999,32.240002000000004,114.660004,14.04,67.410004,70.57,15.54,52.540001,32.919998,89.589996,84.989998,10.06,31.940001,124.0,45.23,69.699997,26.639999,64.089996,66.220001,115.839996,36.5,43.32,45.169998,128.690002,34.400002,30.73
231,70.980003,60.029999,91.110001,50.330002,69.339996,142.759995,97.080002,111.0,60.27,16.17,37.950001,34.080002,39.57,355.420013,48.59,125.900002,65.940002,24.84,75.809998,48.400002,105.540001,71.910004,54.900002,28.49,19.809999,170.5,9.84,43.419998,23.040001,54.242001,29.969999,67.41999799999999,12.54,41.25,48.799999,19.01,106.959999,41.889484,66.129997,32.049999,114.620003,13.87,67.459999,70.800003,15.55,52.439999,32.709999,88.41999799999998,84.620003,10.11,31.99,123.139999,45.09,69.019997,26.66,63.880001,65.769997,115.0,36.490002,42.880001,44.540001,128.649994,34.48,30.92
232,71.120003,60.709999,92.0,50.419998,69.860001,142.110001,97.610001,111.169998,60.52,16.190001000000002,37.790001,34.380001,39.779999,355.5,49.18,126.489998,65.209999,24.93,76.199997,49.439999,104.18,72.650002,55.029999,28.559999,19.959999,172.009995,9.75,43.52,23.280001,53.669998,30.0,67.849998,12.54,41.470001,49.669998,18.889999,107.870003,42.076649,66.0,32.25,115.07,13.74,66.790001,71.199997,15.6,53.0,32.740002000000004,89.459999,84.93,10.0,32.380001,124.0,45.18,69.5,26.74,64.43,65.730003,116.139999,36.799999,43.139999,44.75,128.550003,34.75,31.0
233,70.510002,60.459999,87.150002,50.18,69.379997,141.869995,97.760002,110.949997,60.419998,16.299999,38.32,34.419998,40.330002,356.73999,49.110001,125.709999,64.970001,24.93,75.16999799999998,50.43,104.0,72.099998,55.0,28.540001,19.91,173.369995,9.84,43.290001,23.190001,53.734001,29.74,67.809998,12.7,41.490002,49.02,19.01,108.209999,41.871658,65.339996,32.84,116.199997,14.0,66.160004,69.93,15.71,53.029999,32.110001000000004,90.230003,84.190002,10.33,32.32,123.309998,45.580002,70.07,26.530001,64.5,65.379997,115.660004,36.639999,44.189999,44.860001,128.46000700000002,34.439999,31.25
234,70.32,60.490002,83.010002,49.849998,68.959999,141.369995,97.970001,110.269997,65.339996,16.450001,38.880001,34.689999,41.560001,352.609985,49.459999,125.639999,65.199997,25.190001,74.889999,51.599998,103.830002,73.760002,55.68,28.48,20.309999,174.0,10.01,43.09,23.17,53.382,29.700001,68.08000200000001,12.92,41.66,48.91,18.75,108.230003,41.74688,65.550003,32.84,117.43,13.35,66.529999,71.139999,15.74,52.669998,32.150002,91.190002,84.349998,10.54,32.459999,122.519997,46.18,70.480003,27.049999,64.16999799999999,65.730003,112.830002,36.490002,43.59,44.970001,127.379997,34.18,31.940001
235,69.16999799999999,59.529999,82.82,48.869999,67.82,139.259995,96.730003,109.099998,66.449997,16.459999,38.610001,34.240002000000004,42.02,345.429993,49.07,122.0,63.68,25.68,72.519997,51.07,103.129997,73.82,55.209999,29.73,20.870001,172.839996,9.98,42.459999,23.24,52.736000000000004,29.58,67.809998,12.91,41.060001,48.150002,18.629999,104.610001,41.194298,64.660004,32.599998,117.699997,13.15,65.410004,70.269997,16.07,52.27,31.75,92.790001,82.699997,10.52,31.790001,121.150002,45.52,70.5,27.870001,63.41,65.5,108.529999,36.029999,43.59,44.740002,126.339996,33.299999,32.049999
236,69.730003,60.279999,83.0,49.310001,67.910004,143.070007,98.290001,110.209999,67.690002,16.75,39.029999,34.779999,43.43,349.320007,49.82,122.599998,64.150002,26.360001,71.959999,51.900002,104.449997,75.41999799999998,55.790001,29.6,21.4,175.5,10.15,42.93,23.540001,53.425999,30.01,68.970001,13.1,40.970001,48.889999,18.889999,102.980003,41.61319,65.379997,33.57,119.209999,13.1,66.260002,71.459999,16.200001,53.049999,32.049999,93.379997,83.83000200000002,10.72,32.490002000000004,125.059998,45.900002,71.279999,28.41,63.82,66.230003,109.099998,36.189999,44.080002,45.450001,127.330002,33.73,32.5
237,70.0,60.299999,83.290001,48.450001,67.720001,142.46000700000005,98.019997,109.720001,66.93,16.709999,38.84,34.810001,43.279999,342.089996,49.490002,122.370003,64.519997,26.4,72.019997,51.73,103.150002,75.290001,56.23,28.879999,21.26,175.03999299999995,10.1,42.91,23.5,53.200001,30.09,68.879997,13.31,40.880001,48.779999,18.82,102.919998,41.515152,64.220001,33.389999,118.970001,13.11,66.400002,70.970001,16.280001000000002,52.93,31.92,93.610001,83.449997,10.58,32.110001000000004,124.410004,45.330002,71.470001,28.73,63.639999,66.800003,109.360001,35.830002,43.959999,45.470001,127.089996,33.720001,32.650002
238,69.239998,60.299999,82.5,48.200001,67.489998,140.649994,96.410004,107.360001,66.5,16.639999,38.759998,34.689999,43.16,340.179993,49.27,124.360001,63.77,26.370001,72.629997,51.459999,102.989998,73.480003,55.93,28.01,21.23,174.78999299999995,10.24,42.619999,23.01,53.186001,29.4,68.370003,13.87,40.73,47.970001,18.58,102.449997,41.051693,62.459999,33.150002,118.800003,13.08,65.220001,70.120003,16.23,52.57,31.83,92.919998,82.58000200000002,10.54,31.469999,123.389999,45.049999,71.720001,28.389999,63.77,65.879997,108.730003,35.099998,43.720001,45.459999,126.129997,33.990002000000004,32.16
239,70.16999799999999,61.439999,81.91999799999998,48.68,68.120003,142.220001,90.440002,108.480003,67.0,16.950001,39.290001,35.220001,43.73,341.630005,50.32,127.269997,62.669998,27.059999,70.949997,52.48,100.639999,75.699997,57.290001,28.620001,21.82,178.190002,10.78,43.610001,22.85,53.354,29.290001,69.489998,14.27,41.110001,49.5,18.92,102.690002,42.281639,63.419998,33.82,120.910004,13.19,64.550003,71.949997,16.34,53.259998,32.029999,94.580002,84.629997,10.82,32.330002,124.099998,45.889999,70.900002,28.85,63.900002,66.57,109.32,36.860001,44.43,46.419998,126.650002,34.23,32.419998
240,70.480003,61.639999,80.360001,48.98,67.760002,139.070007,90.959999,109.919998,67.150002,16.950001,39.389999,34.540001000000004,43.529999,341.75,49.98,127.379997,62.07,26.870001,70.099998,52.400002,100.120003,74.860001,56.919998,28.620001,21.9,178.509995,10.76,43.849998,22.68,53.222,29.16,69.529999,14.29,41.09,49.610001,18.77,102.559998,42.575756,63.369999,33.689999,122.370003,12.87,64.040001,72.709999,16.27,53.560001,31.690001,95.699997,84.980003,10.86,32.200001,123.309998,45.799999,70.980003,29.030001,63.5,63.75,108.599998,36.259998,44.790001,46.57,125.889999,33.77,32.400002
241,68.860001,61.549999,80.18,48.509998,67.760002,139.800003,89.379997,111.279999,66.809998,16.68,39.310001,34.32,43.509998,341.48999,49.740002,128.03999299999998,62.98,26.379999,70.470001,52.259998,100.209999,75.129997,56.759998,28.459999,21.74,177.679993,10.51,44.700001,22.83,53.653999,28.610001,69.43,14.15,43.040001,49.720001,18.809999,101.349998,42.014259,63.689999,33.709999,122.400002,12.92,64.129997,72.720001,16.25,55.73,31.58,95.459999,84.699997,10.71,32.040001000000004,122.800003,45.43,70.75,29.290001,63.709999,64.239998,108.93,35.36000100000001,44.82,46.400002,126.260002,34.400002,32.18
242,69.18,61.77,80.589996,48.389999,67.849998,133.130005,88.970001,111.169998,66.769997,16.559998999999998,39.299999,33.889999,43.450001,343.359985,49.400002,127.25,63.009998,26.52,70.629997,52.389999,100.529999,74.43,56.459999,28.24,21.9,179.0,10.65,44.279999,23.059999,53.599998,28.280001,69.480003,14.21,43.02,49.389999,18.790001,101.019997,42.032085,63.599998,33.68,123.330002,12.87,63.799999,72.879997,16.25,54.98,31.73,96.07,85.290001,10.8,31.9,122.230003,45.5,70.66999799999998,28.77,63.720001,64.239998,108.599998,35.66,44.880001,46.119999,126.519997,34.779999,32.360001000000004
243,68.389999,60.630001,79.459999,47.599998,66.91999799999999,133.399994,87.290001,108.760002,65.760002,16.459999,38.82,33.529999,43.16,340.859985,48.630001,125.540001,62.799999,26.629999,69.620003,51.830002,99.739998,73.08000200000002,55.900002,28.01,21.780001,177.070007,10.53,44.0,22.389999,52.521999,27.950001,68.650002,14.1,42.299999,48.490002,18.5,99.040001,41.497326,62.950001,33.119999,122.110001,13.03,63.650002,72.440002,16.23,53.889999,31.190001,95.089996,83.83000200000002,10.78,31.450001,120.800003,45.080002,70.290001,28.549999,63.16,63.740002,106.279999,35.200001,44.240002,45.380001,124.489998,34.509998,32.029999
244,68.720001,58.139999,79.449997,47.490002,67.970001,131.820007,86.610001,107.870003,65.529999,16.48,38.720001,33.240002000000004,43.169998,339.470001,48.529999,125.139999,62.740002,26.26,69.010002,50.799999,104.059998,72.800003,55.790001,27.59,21.66,176.770004,10.33,44.169998,22.41,53.282001,27.879999,68.860001,13.95,41.740002,50.470001,18.440001,98.110001,40.303032,63.209999,33.07,122.25,13.28,63.799999,72.349998,16.24,53.799999,31.24,95.050003,84.57,10.59,31.16,119.449997,44.959999,69.93,28.48,63.43,63.349998,106.019997,35.810001,44.009998,45.330002,123.120003,34.459999,31.17
245,69.0,58.23,80.440002,47.639999,68.0,132.149994,87.699997,108.589996,65.5,16.530001000000002,38.57,33.389999,43.040001,341.359985,48.110001,124.839996,63.220001,26.26,69.18,50.43,103.040001,72.400002,56.02,27.58,21.41,176.330002,10.26,43.759998,22.18,53.91,27.83,68.489998,13.98,41.889999,51.369999,18.129999,98.330002,42.076649,63.959999,32.82,121.279999,13.28,64.339996,72.58000200000002,16.219998999999998,53.380001,31.35,95.190002,86.650002,10.47,31.18,122.480003,44.959999,70.349998,28.26,63.84,63.669998,106.07,36.34,44.150002,45.360001,120.239998,34.68,31.32
246,69.480003,58.200001,80.879997,48.220001,67.410004,135.800003,89.910004,109.480003,66.849998,16.860001,39.0,34.34,43.709999,352.040009,49.259998,124.580002,63.919998,26.940001,69.360001,51.950001,104.279999,74.279999,56.900002,28.370001,21.700001,179.0,10.39,44.07,22.23,54.150002,28.58,69.08000200000001,14.34,41.799999,51.419998,18.27,99.68,42.477718,64.910004,33.57,123.129997,13.63,65.33000200000001,73.559998,16.48,54.310001,31.469999,96.010002,87.449997,10.76,31.76,124.870003,45.75,71.959999,28.82,64.68,64.730003,106.220001,36.459999,44.66,45.220001,119.120003,34.990002000000004,32.16
247,69.589996,59.110001,80.129997,48.549999,66.660004,132.470001,90.830002,111.559998,66.790001,16.82,39.02,34.290001000000004,43.880001,356.040009,49.419998,124.529999,63.400002,26.82,68.980003,51.869999,104.830002,73.889999,57.419998,28.49,21.809999,180.110001,10.54,44.349998,21.99,54.48,28.35,69.699997,14.43,41.830002,51.98,18.66,99.550003,42.691624,65.040001,33.810001,124.309998,13.39,65.440002,73.870003,16.700001,54.290001,31.440001,95.949997,88.300003,10.88,32.110001000000004,125.529999,45.98,72.0,28.889999,64.809998,64.199997,105.43,36.419998,44.779999,45.18,117.129997,35.5,32.48
248,70.440002,60.09,79.839996,48.810001,67.650002,131.860001,91.720001,111.730003,67.160004,17.66,39.470001,34.75,43.970001,352.920013,50.07,124.690002,63.860001,27.290001,69.610001,54.529999,106.510002,73.650002,58.16,28.940001,22.219999,185.0,10.45,45.07,21.719999,55.189999,29.1,71.459999,14.66,42.970001,54.049999,18.67,99.669998,43.25312,65.790001,34.700001,125.449997,14.745,65.209999,74.970001,16.85,55.150002,31.9,98.290001,89.489998,11.06,32.549999,125.25,47.650002,72.910004,28.950001,66.110001,63.790001,103.449997,38.330002,45.450001,46.330002,117.010002,36.549999,33.0
249,72.220001,61.52,82.5,50.330002,68.91999799999999,140.940002,104.5,111.870003,69.239998,18.26,41.150002,38.669998,45.990002,368.839996,52.049999,126.360001,66.510002,28.66,70.720001,55.049999,113.0,76.66999799999998,60.810001,30.629999,23.25,194.529999,11.03,46.259998,21.370001,57.990002,30.139999,74.220001,15.5,43.540001,58.439999,19.84,101.389999,46.568626,67.480003,36.720001,132.149994,16.02,67.489998,77.489998,17.67,56.860001,32.209999,102.419998,93.980003,11.88,34.259998,125.940002,48.689999,76.550003,30.559999,70.220001,68.5,107.300003,40.080002,47.049999,48.93,118.669998,37.419998,35.369999
250,72.83000200000002,62.93,83.449997,51.139999,69.32,146.53999299999995,109.309998,112.540001,69.970001,18.639999,41.32,37.450001,46.040001,371.850006,52.759998,126.239998,67.400002,29.42,71.32,56.0,116.839996,78.75,63.139999,31.450001,23.700001,198.25,11.58,46.110001,21.92,57.200001,30.77,76.300003,15.72,43.360001,58.25,20.200001,99.690002,47.406418,67.650002,37.369999,133.309998,16.76,66.980003,78.120003,17.889999,57.400002,32.91,105.43,95.879997,12.11,34.970001,125.720001,49.650002,76.25,31.450001,69.459999,70.139999,109.480003,39.790001,47.57,51.09,121.550003,37.91,36.419998
251,72.720001,63.66,83.389999,51.779999,69.760002,146.240005,112.589996,110.959999,70.800003,19.41,42.0,37.470001,46.98,373.779999,53.040001,127.419998,68.089996,30.129999,71.720001,58.27,114.309998,80.980003,65.0,32.740002000000004,24.809999,204.149994,11.84,47.040001,22.940001,56.400002,31.49,77.25,16.6,43.650002,60.950001,20.83,100.919998,48.101604,68.099998,38.880001,136.75,17.129998999999998,66.620003,80.620003,18.09,57.91,33.290001000000004,106.910004,97.940002,12.87,36.43,126.419998,50.970001,77.379997,32.77,70.699997,71.43,110.769997,40.959999,48.07,51.91,120.959999,38.290001,37.34
252,72.07,63.93,85.82,51.529999,70.459999,142.690002,113.129997,110.07,72.129997,19.790001,42.439999,38.5,47.049999,373.820007,53.990002,126.209999,68.43,30.5,72.050003,58.439999,115.540001,82.279999,65.43,32.84,25.120001,206.559998,11.93,47.740002,23.629999,55.43,31.59,78.370003,16.629998999999998,43.959999,61.119999,20.620001,99.730003,47.96791500000001,67.41999799999999,38.810001,135.779999,17.35,64.82,82.239998,18.389999,56.959999,33.369999,106.879997,97.610001,13.12,36.330002,123.43,51.619999,78.040001,33.630001,70.5,72.449997,111.980003,41.139999,48.259998,52.380001,123.730003,38.080002,37.900002
253,72.08000200000002,63.939999,85.730003,50.869999,71.0,141.610001,113.220001,109.93,71.949997,19.780001,41.599998,38.5,47.439999,369.480011,54.209999,124.620003,68.199997,30.35,72.519997,58.93,115.870003,80.370003,65.860001,33.130001,25.190001,207.350006,11.83,47.32,23.35,55.099998,31.950001,78.220001,16.67,43.669998,61.59,20.67,98.650002,48.092693,67.559998,39.009998,136.880005,17.26,64.41999799999999,81.980003,18.280001,57.099998,33.150002,107.739998,97.760002,13.21,36.669998,121.480003,51.959999,76.58000200000002,33.080002,69.639999,72.959999,111.449997,41.98,47.59,51.790001,123.169998,37.66,37.09
254,71.769997,63.950001,86.440002,50.900002,70.620003,142.949997,114.379997,110.080002,71.360001,19.76,42.91,38.5,47.0,368.450012,54.599998,125.239998,68.459999,30.73,72.32,59.220001,115.199997,80.25,65.300003,33.259998,25.0,206.259995,11.98,46.5,22.23,54.509998,31.82,77.93,16.780001000000002,43.610001,61.580002,20.75,98.449997,47.923351,67.75,39.02,137.259995,17.73,64.690002,81.099998,18.08,57.650002,32.650002,107.519997,97.949997,12.83,36.66,122.449997,50.939999,77.730003,32.830002,69.150002,72.25,110.970001,41.599998,48.099998,51.389999,122.790001,37.400002,37.470001
255,72.360001,64.139999,86.400002,51.52,71.800003,142.5,113.550003,111.389999,71.529999,20.059999,44.0,38.970001,47.529999,371.220001,55.380001,125.629997,68.75,31.809999,73.980003,60.610001,115.720001,81.389999,65.730003,34.189999,25.43,209.869995,12.3,46.93,23.0,54.709999,31.91,77.959999,17.049999,43.900002,62.459999,20.75,100.970001,48.645275,69.050003,40.0,140.229996,17.74,64.93,81.639999,18.309999,57.849998,32.919998,110.910004,99.269997,13.17,37.16,123.669998,51.299999,78.400002,33.490002000000004,69.449997,73.33000200000002,111.25,42.509998,48.740002,52.450001,124.790001,37.25,37.799999
256,72.519997,64.019997,86.349998,51.610001,72.059998,141.559998,113.75,112.68,71.309998,20.1,44.599998,39.349998,47.380001,374.440002,55.959999,126.860001,68.83000200000001,32.23,74.860001,61.110001,113.639999,82.730003,66.510002,34.16,25.75,211.460007,12.59,47.389999,23.23,54.939999,31.790001,78.0,17.15,44.110001,62.849998,21.0,100.900002,48.957218,69.410004,40.439999,141.669998,17.74,66.110001,81.709999,18.32,57.849998,32.939999,111.349998,99.739998,13.36,37.709999,121.980003,52.0,78.93,33.720001,70.370003,73.699997,112.010002,42.919998,49.32,52.849998,125.099998,37.389999,38.490002
257,71.779999,64.029999,86.16999799999998,51.52,72.190002,143.940002,114.419998,112.900002,71.82,20.33,44.700001,39.490002,47.330002,375.119995,55.66,127.589996,68.709999,32.169998,75.540001,61.34,114.510002,83.400002,66.889999,33.77,26.0,211.360001,12.59,47.41,23.4,55.32,31.959999,78.349998,17.27,44.349998,63.380001,21.1,101.209999,48.868092,69.32,40.560001,141.5,17.809998999999994,66.150002,82.129997,18.51,58.119999,33.029999,110.870003,100.57,13.21,38.299999,121.730003,51.98,78.790001,33.84,70.510002,73.900002,111.940002,42.720001,49.27,52.43,124.370003,37.310001,38.150002
258,71.449997,64.139999,85.43,51.32,72.459999,145.380005,114.010002,113.529999,71.940002,20.42,44.610001,38.98,47.470001,372.380005,56.299999,126.650002,68.089996,31.99,75.279999,61.880001,112.389999,82.870003,67.260002,34.389999,26.280001,211.5,12.57,47.700001,23.379999,54.34,31.76,78.870003,17.33,44.549999,64.0,21.0,101.230003,49.081997,69.510002,40.5,142.910004,17.52,65.57,82.230003,18.440001,57.880001,33.259998,111.309998,100.529999,13.24,38.439999,120.040001,52.279999,78.199997,34.0,70.849998,73.849998,112.669998,43.470001,49.299999,52.450001,124.82,37.09,38.860001
259,71.620003,64.019997,86.470001,51.669998,72.379997,147.220001,114.239998,113.389999,72.970001,20.620001,44.610001,39.330002,47.459999,373.029999,56.599998,127.050003,68.230003,32.389999,76.08000200000002,62.080002,112.389999,84.260002,68.260002,34.59,26.379999,211.360001,12.67,48.02,23.66,54.48,31.690001,79.099998,17.41,44.759998,64.099998,21.379999,100.870003,49.206772,69.41999799999999,41.099998,143.529999,17.860001,65.110001,82.25,18.52,58.459999,33.41,111.230003,100.790001,13.36,39.0,120.43,52.32,78.16999799999998,34.990002000000004,70.949997,74.400002,113.470001,42.990002,49.360001,52.400002,124.550003,37.0,39.09
260,71.309998,63.98,86.019997,51.639999,71.980003,147.419998,112.980003,113.230003,72.529999,20.67,44.380001,39.009998,47.009998,370.980011,55.860001,126.25,68.400002,32.139999,76.68,61.98,111.769997,83.910004,68.150002,34.330002,26.01,210.0,12.44,47.470001,23.200001,54.66,31.35,78.18,17.209999,44.209999,63.41,21.18,100.489998,48.573975,69.33000200000001,40.630001,142.399994,17.559998999999998,65.540001,81.540001,18.51,57.709999,33.27,111.230003,99.849998,13.17,38.52,119.279999,51.57,77.82,34.48,70.769997,73.980003,113.349998,42.349998,49.139999,52.119999,124.82,37.119999,39.029999
261,71.110001,63.48,86.230003,51.220001,71.290001,146.5,112.870003,112.980003,72.199997,20.379999,44.139999,38.77,47.099998,369.130005,55.5,127.010002,68.58000200000001,31.959999,76.83000200000002,61.759998,112.169998,83.41999799999998,67.860001,34.080002,25.5,209.990005,12.23,47.330002,21.91,54.349998,31.33,78.389999,17.030001000000002,44.380001,63.48,21.129999,101.040001,48.698753,69.120003,40.439999,141.160004,17.51,64.879997,80.860001,18.43,57.290001,33.459999,110.0,99.940002,13.13,38.400002,118.139999,51.73,77.029999,34.049999,69.889999,73.33000200000002,113.900002,42.240002,49.119999,51.560001,124.760002,37.09,38.610001
262,71.760002,63.689999,86.279999,51.169998,70.08000200000001,147.100006,113.290001,114.239998,72.0,20.77,44.599998,39.209999,47.459999,372.570007,56.23,128.940002,68.83000200000001,33.049999,77.269997,62.919998,113.540001,83.800003,68.18,34.490002000000004,25.889999,215.199997,12.49,47.389999,22.370001,55.32,31.530001,79.91999799999998,17.42,44.639999,64.699997,21.690001,101.650002,48.752228,69.379997,41.02,142.279999,17.27,64.949997,81.75,18.690001,57.880001,33.599998,110.599998,100.790001,13.47,39.07,120.110001,51.98,77.769997,34.189999,70.279999,74.07,113.610001,43.18,49.57,52.48,125.5,36.82,39.150002
263,71.519997,63.66,86.730003,50.349998,69.949997,149.009995,115.43,114.0,72.449997,21.42,45.34,39.48,47.669998,373.809998,56.77,128.320007,69.220001,33.869999,76.93,64.010002,113.589996,84.449997,68.0,34.849998,26.23,220.929993,12.6,47.27,21.99,55.5,31.639999,80.650002,17.42,44.869999,64.870003,22.129999,100.68,49.402851,69.389999,41.759998,144.740005,17.35,63.970001,82.559998,18.799999,57.75,33.279999,111.230003,101.370003,13.61,39.110001,119.400002,52.439999,79.129997,34.68,70.57,74.519997,114.220001,42.599998,49.810001,53.130001,125.099998,36.310001,39.82
264,70.0,64.089996,86.720001,49.669998,70.43,148.300003,114.889999,111.839996,72.519997,21.49,45.75,39.490002,48.450001,377.209991,57.200001,128.580002,70.160004,34.540001000000004,77.120003,64.660004,115.440002,86.470001,68.230003,35.110001000000004,26.4,226.0,13.01,47.709999,21.780001,56.389999,31.49,81.800003,17.879998999999994,44.959999,65.809998,22.690001,97.120003,49.946526,69.129997,42.09,146.259995,16.93,63.700001,84.959999,18.73,58.130001,33.630001,112.419998,102.279999,13.8,39.299999,116.309998,52.549999,80.059998,35.049999,71.309998,75.300003,114.949997,42.919998,50.349998,54.240002,121.43,35.869999,40.799999
265,68.639999,64.139999,86.449997,49.540001,70.839996,149.21000700000005,113.989998,112.419998,72.33000200000002,21.469999,45.66,39.529999,48.209999,374.329987,56.610001,128.309998,71.91999799999998,34.549999,77.25,66.120003,117.0,86.480003,67.889999,35.32,26.23,225.520004,13.04,47.84,21.719999,56.900002,31.82,82.300003,17.889999,45.25,65.599998,22.719999,98.389999,49.839573,68.940002,42.299999,147.25,16.85,64.66999799999999,85.050003,18.67,58.48,33.68,112.040001,102.879997,13.93,39.139999,116.290001,52.75,78.980003,34.849998,71.620003,75.970001,116.050003,43.080002,50.41,53.900002,120.690002,36.330002,40.610001
266,68.75,64.209999,86.889999,49.540001,70.58000200000002,150.759995,115.730003,112.400002,72.470001,22.09,45.759998,39.889999,48.139999,375.339996,57.98,128.970001,73.010002,34.610001000000004,76.849998,66.370003,117.790001,87.0,67.889999,35.330002,26.290001,230.179993,13.08,47.849998,22.15,57.799999,31.879999,83.599998,17.700001,45.349998,65.519997,23.0,97.290001,49.821747,68.760002,42.490002,148.410004,16.969998999999998,65.139999,85.589996,19.0,59.599998,33.34,111.459999,103.199997,14.12,39.200001,114.720001,52.619999,79.83000200000002,35.27,71.690002,75.980003,116.389999,43.009998,50.529999,54.450001,121.480003,36.290001,40.689999
267,68.540001,64.290001,89.0,49.82,71.129997,153.21000700000005,114.82,113.300003,72.470001,22.190001,46.0,39.869999,48.18,374.420013,57.889999,130.429993,73.709999,34.73,77.199997,67.620003,119.080002,87.599998,68.760002,35.509998,26.370001,230.399994,13.17,48.23,22.74,58.82,32.240002000000004,83.550003,17.969998999999994,45.939999,66.089996,22.98,97.18,49.77718400000001,68.910004,42.5,149.28999299999995,17.01,66.82,86.33000200000002,19.17,59.419998,33.540001000000004,111.699997,103.480003,14.16,39.27,113.879997,53.700001,79.43,35.23,72.559998,76.129997,116.480003,42.91,50.740002,55.549999,124.900002,36.34,41.880001
268,69.760002,64.980003,90.599998,50.57,71.769997,159.110001,117.440002,116.169998,74.800003,22.790001,46.650002,40.639999,48.639999,380.019989,59.400002,132.429993,74.699997,35.369999,78.07,68.879997,121.330002,89.91999799999998,71.839996,35.560001,26.75,236.880005,13.38,47.759998,23.17,59.419998,32.880001,84.230003,18.4,46.599998,67.629997,23.549999,97.800003,50.802139,69.57,42.900002,152.0,17.1,67.870003,88.809998,19.68,61.0,33.91,113.330002,105.870003,14.51,39.650002,114.43,54.669998,80.720001,36.279999,73.480003,77.349998,118.379997,43.810001,51.560001,57.290001,125.190002,36.490002,42.389999
