,AEE,AEP,AES,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SCG,SO,SRE,WEC,XEL
0,43.240002,55.049999,9.77,56.0,34.709999,16.93,68.059998,79.389999,66.889999,61.259998,59.59,49.849998,65.199997,28.34,30.540001,29.48,100.5,19.040001,12.54,52.220001,39.09,61.700001,33.119999,58.860001,43.91,98.809998,48.990002,35.009998
1,43.82,56.060001,9.82,56.759998,35.41,17.209999,69.209999,80.800003,67.540001,62.700001,60.040001,50.830002,66.66999799999999,28.59,30.48,29.48,102.040001,19.24,12.72,53.25,39.779999,62.790001,33.91,59.759998,44.639999,101.419998,50.209999,35.5
2,42.830002,55.09,9.57,56.139999,34.970001,17.030001000000002,68.260002,79.290001,66.139999,62.419998,58.98,49.790001,65.440002,27.700001,30.059999,29.405001,100.75,19.34,12.12,52.169998,38.990002,62.099998,33.400002,58.709999,44.099998,100.089996,49.610001,35.23
3,43.419998,55.59,9.72,57.080002,35.41,17.16,68.699997,80.339996,67.489998,63.040001,59.509998,50.77,65.980003,28.190001,30.68,29.67,99.849998,19.6,12.18,52.790001,39.080002,62.349998,33.740002000000004,59.279999,44.599998,101.110001,50.209999,35.709999
4,43.93,56.540001,9.62,57.310001,35.59,17.17,69.059998,81.290001,68.849998,63.419998,60.560001,51.43,66.339996,28.280001,31.33,30.264999,100.959999,19.77,12.09,53.490002,39.66,63.130001,34.330002,60.119999,45.290001,102.0,50.48,35.869999
5,44.029999,56.57,9.67,57.5,35.669998,17.1,68.309998,81.339996,69.050003,63.369999,60.73,51.5,66.900002,27.98,31.540001,30.445,101.0,19.85,12.09,52.669998,39.669998,63.470001,34.93,60.349998,45.299999,102.32,50.389999,35.93
6,43.169998,55.689999,9.64,57.16,35.110001000000004,16.98,67.379997,80.150002,67.760002,62.470001,59.810001,50.84,66.25,27.57,31.0,29.98,99.300003,19.73,12.05,52.529999,39.200001,62.450001,33.779999,59.220001,44.689999,100.589996,49.75,35.369999
7,43.240002,55.580002,9.66,56.98,35.07,17.059998999999998,67.410004,80.209999,67.970001,62.360001,59.75,50.630001,66.66999799999999,27.75,31.129999,30.01,99.18,19.5,12.55,52.669998,39.119999,63.130001,33.91,59.5,44.709999,100.080002,49.5,35.68
8,43.279999,55.66,9.89,57.16,34.869999,17.07,67.209999,79.879997,67.739998,62.07,59.27,50.549999,66.08000200000001,27.75,30.950001,29.889999,99.120003,19.18,12.18,52.43,39.009998,62.73,33.650002,59.060001,44.57,99.360001,49.189999,35.529999
9,43.450001,55.950001,10.0,57.970001,35.200001,17.01,67.400002,80.190002,67.610001,62.27,59.57,50.700001,66.129997,27.620001,31.1,29.934999,99.279999,19.26,11.67,52.75,39.139999,63.02,33.720001,59.32,44.66,99.629997,49.669998,35.59
10,44.0,56.360001,10.02,57.73,35.130001,17.01,67.870003,80.940002,68.050003,62.380001,59.5,50.779999,66.769997,27.48,31.59,30.305,100.029999,19.23,12.18,53.040001,39.310001,63.330002,34.200001,59.41,44.84,99.639999,49.689999,35.799999
11,43.939999,56.450001,9.99,57.639999,35.27,16.940001000000002,67.279999,80.400002,67.879997,62.299999,59.169998,50.619999,67.199997,27.75,32.27,30.615,100.230003,19.389999,12.21,52.720001,39.48,63.400002,34.040001000000004,59.490002,44.970001,99.839996,49.700001,35.849998
12,42.639999,55.040001,9.56,57.23,34.66,16.52,65.959999,78.699997,66.040001,61.279999,58.32,49.529999,64.970001,27.219999,32.09,30.26,97.480003,19.32,11.01,51.799999,38.240002,61.619999,33.02,58.09,44.080002,97.82,48.380001,34.98
13,42.48,54.959999,9.52,57.439999,34.369999,16.48,65.540001,78.760002,66.489998,60.720001,58.880001,49.650002,64.610001,27.34,32.240002000000004,29.785,96.959999,18.99,10.94,52.009998,38.25,61.360001,33.139999,58.07,44.459999,97.290001,48.34,34.540001000000004
14,42.799999,56.23,9.26,57.75,34.91,16.459999,66.360001,80.32,66.800003,62.150002,60.130001,50.419998,65.739998,26.709999,32.740002000000004,30.045,98.019997,19.0,8.91,53.060001,38.290001,62.27,33.619999,59.009998,44.720001,97.440002,49.279999,34.939999
15,42.889999,56.119999,9.11,58.029999,35.439999,16.290001,66.0,81.0,68.269997,62.66,59.82,51.099998,66.510002,26.6,32.330002,30.084999,98.339996,19.07,9.45,53.02,37.990002,62.98,33.119999,59.080002,45.16,94.5,50.0,35.139999
16,42.52,55.720001,9.19,57.959999,35.220001,16.33,65.650002,80.339996,68.16999799999999,63.279999,59.32,50.900002,66.239998,26.379999,31.65,30.184999,98.790001,19.290001,10.09,52.540001,37.91,63.220001,32.970001,58.849998,45.049999,93.639999,50.279999,35.07
17,42.580002,56.279999,9.26,58.02,35.27,16.41,66.129997,80.139999,68.449997,62.869999,59.310001,50.32,67.970001,26.610001,32.07,30.16,98.989998,19.26,10.5,52.599998,38.189999,62.959999,33.360001000000004,58.599998,45.27,93.669998,49.900002,35.189999
18,41.52,54.650002,9.17,56.740002,34.73,16.139999,64.91999799999999,78.610001,67.190002,60.919998,58.799999,48.59,65.300003,26.26,31.32,29.280001,96.879997,18.91,10.33,51.560001,37.380001,60.900002,32.73,56.75,44.240002,91.900002,48.450001,34.599998
19,41.700001,54.560001,9.05,56.700001,34.759998,16.67,64.809998,78.339996,67.809998,61.220001,59.299999,48.950001,65.639999,25.99,31.57,29.215,97.480003,18.629999,10.12,51.84,37.16,61.52,32.650002,57.470001,44.459999,91.239998,48.889999,34.950001
20,42.0,55.099998,8.9,56.740002,35.110001000000004,16.610001,65.599998,78.660004,68.57,62.27,59.610001,49.470001,65.480003,25.5,31.18,29.49,98.480003,18.84,9.26,52.43,37.5,61.57,32.869999,58.48,45.110001,92.330002,49.779999,35.470001
21,42.259998,56.189999,9.29,57.529999,35.349998,16.950001,66.5,79.489998,69.290001,62.959999,59.889999,49.900002,65.599998,25.68,31.33,29.780001,99.400002,18.84,9.35,52.84,37.380001,62.360001,33.389999,59.529999,45.5,92.919998,50.110001,35.669998
22,43.060001,56.970001,9.37,58.82,36.169998,17.629998999999994,67.5,80.300003,70.07,64.16999799999999,60.849998,51.110001,67.099998,26.440001,31.639999,30.705,103.650002,19.370001,9.63,54.259998,38.27,63.57,33.810001,61.099998,46.330002,96.300003,51.25,36.419998
23,43.790001,57.209999,9.17,59.169998,36.049999,17.73,67.220001,79.870003,70.08000200000001,64.029999,60.740002,51.490002,66.910004,26.5,31.360001,31.745001,103.360001,19.18,9.43,53.57,37.950001,63.34,33.830002,61.150002,46.43,95.230003,51.009998,36.119999
24,43.279999,56.610001,9.08,59.610001,35.709999,17.459999,67.379997,79.160004,69.959999,63.529999,59.970001,50.59,66.639999,27.07,31.219999,31.375,102.779999,19.030001,10.22,53.290001,37.68,63.189999,33.73,60.549999,46.400002,94.910004,50.48,35.79000100000001
25,42.98,56.700001,9.19,58.580002,35.689999,17.549999,66.870003,78.870003,70.349998,63.459999,59.209999,50.299999,66.379997,27.379999,31.17,31.01,102.650002,18.889999,10.98,53.18,37.830002,62.98,33.48,60.299999,46.389999,94.410004,50.439999,35.24000200000001
26,43.360001,57.34,9.32,59.240002,35.86000100000001,17.68,67.199997,79.349998,71.150002,63.91,59.84,50.91,67.91999799999999,27.530001,31.809999,31.25,103.080002,19.120001,11.0,53.389999,38.009998,63.619999,33.970001,60.599998,46.580002,93.589996,50.93,35.450001
27,43.759998,58.139999,9.53,59.419998,36.029999,18.049999,67.959999,79.82,72.0,64.629997,60.360001,51.610001,68.58000200000001,27.67,32.41,31.344999,103.849998,19.33,11.52,54.080002,38.529999,64.440002,34.16,61.060001,47.07,96.110001,51.560001,35.810001
28,43.610001,58.16,9.56,59.720001,35.91,18.040001,67.660004,79.800003,71.75,64.43,60.240002,51.709999,68.389999,27.65,32.5,31.33,103.68,19.280001,11.5,53.779999,38.59,64.120003,34.110001000000004,60.75,46.990002,95.669998,51.389999,35.639999
29,44.150002,58.799999,9.55,60.75,36.529999,18.33,68.010002,80.970001,72.279999,65.089996,60.18,52.080002,69.129997,27.91,32.709999,31.74,104.650002,19.5,11.44,53.73,38.84,64.91999799999999,34.34,61.700001,47.259998,96.489998,52.0,36.299999
30,44.18,58.939999,9.61,60.84,36.639999,18.4,68.540001,81.589996,72.370003,65.139999,60.52,51.970001,69.279999,27.74,32.599998,31.73,104.650002,19.75,11.36,53.950001,39.029999,65.029999,34.450001,61.439999,47.369999,95.980003,52.349998,36.299999
31,43.950001,58.82,9.5,60.380001,36.57,18.290001,68.559998,81.43,72.139999,65.190002,60.080002,51.889999,69.110001,27.639999,32.25,31.68,104.910004,19.780001,11.11,53.830002,38.91,65.050003,34.389999,61.299999,47.23,94.470001,51.98,36.349998
32,43.130001,57.82,9.44,59.68,35.830002,18.26,66.970001,79.5,70.93,63.849998,58.57,50.650002,67.910004,27.48,31.52,31.26,102.870003,19.41,11.57,52.849998,38.279999,64.309998,33.900002,60.509998,46.419998,93.160004,50.93,35.61000100000001
33,43.02,58.25,9.47,60.349998,35.560001,18.309999,67.290001,78.959999,71.18,64.440002,59.080002,50.849998,68.470001,27.879999,31.629999,31.139999,103.690002,19.5,11.57,52.869999,38.73,63.959999,33.689999,60.650002,46.950001,92.830002,51.310001,35.68
34,43.240002,58.43,9.4,59.66,35.669998,18.280001,67.57,79.370003,71.110001,64.449997,58.66,51.040001,68.550003,27.889999,31.32,31.23,103.889999,19.690001,11.72,52.630001,38.639999,63.919998,33.77,60.669998,47.060001,93.510002,51.48,35.849998
35,43.470001,58.470001,9.09,59.169998,35.59,17.98,67.66999799999999,78.779999,71.050003,64.540001,58.029999,50.799999,67.910004,27.82,31.52,30.959999,103.190002,19.719999,10.83,52.209999,38.16,63.880001,33.669998,60.360001,47.0,90.489998,51.139999,36.099998
36,43.880001,58.349998,9.01,59.630001,36.16,17.940001000000006,68.480003,78.720001,71.190002,65.82,58.330002,51.169998,67.58000200000001,27.9,31.02,31.18,104.870003,19.52,11.36,52.5,38.849998,64.510002,33.57,60.98,46.990002,87.129997,51.790001,36.580002
37,43.540001,58.380001,9.12,60.080002,36.150002,17.709999,69.589996,78.589996,71.25,66.589996,58.459999,50.91,67.739998,27.950001,31.700001,31.049999,105.32,19.5,11.33,52.200001,38.43,64.190002,33.59,60.75,46.799999,88.029999,51.75,36.23
38,43.639999,58.889999,9.1,60.41,36.23,17.639999,69.639999,79.769997,72.139999,66.349998,59.279999,51.27,68.269997,28.18,32.200001,31.27,105.769997,19.82,10.31,52.509998,38.720001,63.099998,33.990002000000004,61.080002,46.919998,90.82,52.119999,36.610001
39,43.540001,58.23,8.8,60.509998,35.939999,17.32,69.040001,80.41999799999998,71.360001,65.68,59.900002,51.27,68.620003,27.959999,32.209999,30.895,105.68,19.52,10.04,52.669998,38.630001,63.799999,33.619999,60.700001,46.549999,89.540001,51.849998,36.299999
40,43.060001,58.279999,8.66,60.029999,36.099998,17.110001,68.970001,80.190002,71.730003,66.559998,59.450001,51.279999,68.279999,27.530001,31.6,30.855,104.809998,19.48,9.87,52.490002,38.700001,63.84,33.549999,60.189999,46.799999,90.220001,51.799999,36.169998
41,43.119999,58.360001,8.63,60.459999,36.240002,17.290001,69.0,80.290001,71.480003,66.510002,58.700001,51.299999,68.589996,27.360001,32.169998,31.145,105.440002,19.68,10.14,52.360001,39.220001,64.809998,33.610001000000004,60.41,46.689999,91.330002,52.220001,36.23
42,44.0,59.0,8.64,60.610001,36.5,17.43,69.230003,81.260002,72.470001,68.0,59.450001,51.450001,68.83000200000001,27.629999,31.92,31.51,105.459999,19.889999,10.22,52.709999,39.889999,64.57,33.549999,60.93,47.25,92.68,52.91,36.73
43,43.389999,59.209999,8.6,61.009998,36.669998,17.27,69.449997,81.709999,72.57,68.660004,59.77,52.369999,68.41999799999999,27.41,32.259998,31.379999,106.860001,19.9,9.71,52.75,39.650002,64.769997,33.400002,61.25,47.700001,92.110001,53.82,37.099998
44,42.330002,57.380001,8.64,60.689999,36.02,16.950001,69.050003,80.18,71.699997,68.25,59.029999,51.27,66.58000200000001,26.879999,31.15,30.870001,105.43,19.5,9.6,51.549999,38.959999,63.900002,32.900002,60.18,47.279999,90.099998,53.0,36.650002
45,42.349998,58.459999,9.28,60.75,36.220001,17.77,69.139999,79.940002,71.58000200000002,68.220001,58.830002,50.630001,67.260002,27.51,31.58,30.879999,105.800003,19.73,10.04,51.98,39.470001,63.459999,33.459999,60.389999,46.790001,91.68,52.75,36.310001
46,43.060001,58.540001,9.13,62.759998,36.639999,17.690001000000006,69.790001,81.370003,72.190002,68.16999799999999,59.799999,51.619999,68.650002,28.0,32.279999,31.545,106.720001,20.24,9.63,52.41,39.880001,64.129997,33.98,61.150002,47.419998,93.230003,53.639999,36.650002
47,42.759998,58.0,8.81,61.740002,36.490002,17.200001,69.58000200000001,81.110001,72.0,67.91999799999999,60.299999,51.77,67.93,27.24,31.860001,31.26,106.599998,20.4,9.18,52.119999,39.060001,63.389999,33.799999,60.580002,47.52,92.360001,53.360001,36.650002
48,42.779999,58.189999,9.04,62.349998,36.860001,17.35,69.610001,81.260002,72.0,67.870003,60.900002,52.23,68.589996,27.969999,31.959999,31.110001,106.879997,20.309999,9.68,52.27,39.43,63.990002,33.709999,60.610001,47.419998,91.940002,53.43,36.689999
49,43.139999,57.130001,9.22,62.75,37.349998,17.5,69.699997,82.0,72.16999799999998,68.239998,60.330002,52.189999,69.489998,28.059999,31.950001,31.305,105.760002,20.27,9.82,52.73,39.709999,64.449997,33.84,60.599998,47.639999,91.769997,53.509998,36.360001
50,44.299999,60.0,9.12,64.010002,38.240002,17.700001,71.480003,84.0,73.989998,69.699997,62.07,53.630001,71.279999,29.0,32.419998,32.125,109.389999,21.01,10.3,54.139999,40.75,65.099998,34.689999,61.939999,48.580002,93.709999,55.25,37.540001
51,44.73,61.0,9.47,64.690002,38.869999,18.25,70.269997,84.510002,75.18,69.410004,61.810001,53.599998,70.620003,29.4,32.990002000000004,32.485001000000004,111.639999,21.02,10.63,54.959999,41.16,66.239998,35.150002,62.990002,48.939999,94.75,55.189999,38.09
52,45.529999,61.66,9.36,65.129997,39.279999,18.52,69.239998,85.150002,76.089996,70.160004,62.009998,54.27,71.099998,29.700001,32.700001,32.82,112.050003,21.23,10.57,55.080002,41.130001,66.970001,35.57,64.08000200000001,49.549999,94.940002,55.860001,38.330002
53,46.77,62.380001,9.41,65.83000200000001,39.779999,18.549999,70.050003,86.66999799999998,76.839996,71.260002,62.91,55.470001,71.93,30.24,32.82,33.419998,114.129997,21.379999,10.84,56.91,41.689999,68.690002,36.470001,64.940002,49.41,95.949997,56.400002,38.880001
54,47.16,63.150002,9.7,65.309998,37.57,19.059999,70.07,86.940002,78.269997,71.43,63.889999,55.630001,73.120003,31.66,33.540001000000004,33.845001,113.919998,21.450001,11.24,57.27,42.189999,69.650002,36.369999,65.910004,48.5,95.480003,56.09,39.130001
55,46.18,62.169998,9.54,63.610001,39.060001,19.040001,70.339996,86.18,78.16999799999998,71.209999,63.189999,54.41,72.050003,32.459999,33.080002,33.605,113.300003,21.07,11.6,55.91,42.09,68.550003,36.32,64.849998,48.02,94.980003,56.02,38.919998
56,46.619999,62.23,9.68,63.720001,39.970001,18.870001,70.129997,86.839996,79.25,72.139999,63.34,54.139999,72.370003,32.759998,33.509998,33.945,113.639999,21.07,11.42,56.240002,42.889999,68.980003,35.77,65.209999,48.18,94.870003,57.16,39.509998
57,45.93,62.400002,9.33,64.139999,39.830002,18.43,69.489998,86.029999,78.75,73.120003,63.0,54.0,69.970001,32.110001000000004,33.040001000000004,33.900002,114.010002,20.799999,10.9,56.07,41.810001,68.41999799999999,35.970001,64.660004,48.580002,94.75,57.23,39.240002
58,46.029999,62.060001,9.5,66.0,39.75,18.59,70.18,85.629997,77.610001,73.489998,63.200001,54.48,70.57,31.0,33.18,34.064999,112.620003,21.200001,10.77,55.799999,42.200001,68.349998,36.02,65.089996,48.900002,95.440002,56.630001,39.5
59,46.16,62.529999,9.38,66.389999,39.450001,18.1,69.949997,85.93,77.769997,73.389999,63.189999,54.790001,71.0,30.780001,33.310001,34.029999,113.029999,21.35,10.44,55.880001,42.459999,68.43,36.099998,65.019997,48.189999,96.400002,56.580002,39.290001
60,45.310001,61.310001,9.01,66.08000200000001,39.330002,17.690001000000006,69.339996,83.739998,76.959999,71.809998,62.18,53.880001,70.32,30.299999,32.849998,33.564999,112.120003,21.379999,9.7,55.259998,41.93,67.440002,35.950001,64.68,48.0,94.949997,55.77,39.040001
61,45.32,60.919998,9.28,65.589996,39.34,18.08,69.489998,83.639999,76.199997,70.910004,61.93,53.849998,70.699997,30.790001,33.09,33.75,112.449997,21.440001,9.57,55.799999,42.080002,67.349998,35.91,64.720001,48.009998,94.07,55.990002,38.919998
62,45.549999,61.119999,9.44,65.510002,39.189999,18.26,69.459999,84.550003,76.519997,70.410004,62.41,53.810001,70.779999,31.129999,33.200001,33.544998,112.260002,21.17,9.81,56.060001,42.099998,67.18,36.099998,64.809998,48.080002,94.839996,55.700001,38.939999
63,45.25,61.290001,9.64,64.739998,38.98,18.379999,69.309998,84.370003,75.040001,70.029999,62.48,53.650002,71.550003,31.1,32.509998,33.169998,111.839996,21.25,10.2,55.599998,41.939999,66.940002,36.060001,64.970001,47.799999,95.32,55.43,39.02
64,45.810001,62.43,9.64,65.43,39.650002,18.43,69.550003,84.949997,75.93,71.0,63.630001,54.419998,73.790001,31.32,33.82,33.575001,114.5,21.73,10.28,56.080002,42.900002,67.540001,36.509998,65.800003,48.630001,96.660004,56.630001,39.720001
65,45.560001,62.009998,9.66,66.209999,39.470001,18.57,69.779999,85.019997,74.800003,71.0,63.240002,54.830002,73.449997,31.49,33.150002,33.674999,115.099998,21.82,10.15,56.029999,43.119999,68.93,36.279999,65.559998,48.610001,97.730003,56.830002,39.48
66,45.939999,62.470001,9.71,66.110001,39.580002,18.469999,70.389999,84.970001,74.650002,71.58000200000002,63.959999,55.02,73.879997,31.09,33.32,33.595001,115.330002,21.879999,10.45,56.299999,43.619999,69.16999799999999,36.0,65.599998,48.970001,98.080002,56.860001,39.540001
67,46.529999,62.779999,9.5,66.760002,39.939999,18.41,70.91999799999998,85.690002,74.989998,71.769997,66.75,55.540001,73.41999799999998,31.200001,33.0,34.275002,114.660004,21.700001,10.18,57.009998,43.5,69.900002,36.0,66.0,48.830002,98.32,57.23,39.860001
68,47.66,63.169998,10.03,67.599998,40.389999,18.9,71.339996,86.33000200000002,75.160004,71.66999799999998,67.83000200000001,56.450001,73.639999,31.74,32.93,34.625,116.370003,21.860001,10.86,57.650002,43.5,70.550003,36.07,66.690002,48.93,98.889999,57.68,39.950001
69,47.84,63.279999,10.01,67.660004,40.310001,18.75,71.599998,86.459999,76.07,71.849998,68.629997,56.419998,73.83000200000002,31.860001,33.939999,34.855,115.300003,21.92,10.97,58.07,43.619999,70.709999,36.169998,66.440002,49.34,98.07,57.810001,39.970001
70,46.400002,61.470001,9.85,64.709999,39.41,18.5,70.010002,84.199997,73.959999,70.190002,67.199997,54.279999,71.83000200000002,31.73,32.82,33.970001,112.370003,21.52,10.35,56.48,42.549999,68.410004,34.82,64.809998,48.279999,95.400002,56.43,39.209999
71,47.189999,62.07,9.83,65.099998,39.709999,18.799999,70.33000200000001,84.610001,74.660004,70.360001,68.75,54.5,72.699997,31.77,33.580002,34.134998,113.43,21.57,10.87,57.099998,42.950001,69.199997,35.220001,65.43,48.32,97.220001,56.790001,39.669998
72,46.630001,61.509998,10.06,68.25,39.259998,18.57,69.059998,83.459999,73.349998,69.779999,66.760002,53.959999,71.860001,31.610001,33.299999,33.869999,112.239998,21.41,11.13,56.0,42.52,67.720001,34.700001,64.290001,47.549999,96.059998,56.07,39.240002
73,46.98,61.779999,10.29,68.57,39.330002,18.84,68.889999,84.25,73.760002,70.510002,67.099998,54.439999,73.199997,32.369999,33.66,34.310001,112.480003,22.08,12.11,56.34,43.16,68.589996,35.029999,65.059998,48.139999,97.519997,56.32,39.529999
74,46.779999,61.459999,10.43,67.550003,39.419998,18.719999,69.540001,83.58000200000002,73.980003,70.25,66.809998,54.330002,72.790001,32.860001000000004,33.73,34.125,111.209999,22.23,12.49,56.09,43.68,68.08000200000001,35.009998,64.849998,47.880001,98.419998,56.200001,39.349998
75,46.830002,62.41,10.74,67.730003,40.48,19.41,70.25,84.529999,75.0,71.309998,67.839996,55.32,74.0,33.48,34.43,34.599998,114.059998,22.24,13.06,56.369999,44.52,68.889999,35.669998,65.639999,48.549999,97.230003,56.82,39.889999
76,47.150002,63.240002,10.85,67.339996,40.529999,19.68,71.089996,86.220001,76.32,71.639999,68.720001,56.349998,74.040001,33.900002,35.119999,34.849998,114.489998,22.41,13.59,56.380001,44.27,69.360001,35.669998,65.599998,48.669998,97.550003,56.990002,40.200001
77,47.799999,63.68,10.69,68.269997,40.66,19.870001,71.699997,88.33000200000002,77.0,72.610001,69.07,56.59,74.610001,34.07,35.52,35.07,115.339996,22.51,12.57,56.93,44.700001,69.940002,36.0,65.949997,49.139999,98.449997,57.77,40.639999
78,48.200001,64.300003,10.5,68.699997,40.919998,19.93,72.120003,87.699997,77.510002,73.010002,69.559998,56.919998,75.309998,34.25,35.68,35.404999,116.830002,22.5,12.44,57.290001,44.900002,70.739998,36.450001,66.529999,49.66,98.75,57.959999,40.68
79,47.970001,64.559998,10.94,68.75,41.119999,20.34,71.800003,88.480003,77.91999799999998,73.239998,70.0,56.720001,76.220001,34.93,36.080002,35.595001,116.279999,22.84,13.13,57.5,45.299999,71.610001,36.580002,67.160004,49.950001,98.940002,58.34,40.5
80,48.009998,63.889999,10.87,67.959999,40.990002,20.26,72.339996,88.150002,77.959999,73.139999,70.239998,56.59,76.019997,34.669998,35.709999,35.36500200000001,116.230003,22.66,13.73,57.049999,44.369999,71.0,36.450001,67.110001,49.889999,99.43,57.950001,40.369999
81,48.189999,64.260002,10.89,67.68,40.860001,20.309999,72.160004,87.75,77.5,73.650002,70.18,56.73,76.190002,34.509998,35.52,35.29000100000001,115.849998,22.74,13.54,57.369999,44.41,71.33000200000002,36.220001,66.559998,49.68,99.370003,57.889999,40.290001
82,48.060001,64.33000200000001,10.93,68.400002,40.919998,20.4,72.75,87.959999,78.199997,74.010002,70.029999,56.5,76.510002,34.389999,35.419998,35.555,115.540001,22.65,13.35,57.23,44.650002,71.550003,36.509998,67.279999,50.200001,99.980003,58.220001,40.380001
83,48.32,65.199997,11.37,68.889999,41.5,20.67,73.760002,89.099998,79.050003,74.480003,70.690002,57.540001,78.150002,34.860001000000004,36.040001,36.025002,117.279999,23.200001,14.06,58.09,45.439999,72.550003,36.900002,68.0,50.599998,100.809998,58.919998,41.0
84,49.029999,65.639999,11.53,69.989998,41.860001,21.129999,74.610001,89.66999799999998,80.260002,75.720001,71.519997,57.82,78.91999799999998,34.98,36.16,36.264999,118.739998,23.35,13.97,59.189999,46.25,73.529999,37.439999,68.309998,50.959999,103.099998,59.18,41.52
85,48.889999,64.389999,11.6,68.010002,41.09,20.690001,73.650002,88.489998,79.059998,74.860001,71.150002,57.099998,77.540001,34.75,35.73,36.209999,117.870003,22.83,13.67,58.869999,45.439999,72.440002,37.169998,68.150002,50.5,103.230003,58.349998,40.990002
86,48.849998,65.010002,11.5,67.550003,41.43,20.98,73.709999,88.800003,79.41999799999998,75.099998,71.5,57.349998,78.360001,34.849998,35.880001,35.950001,117.360001,22.92,13.5,58.470001,45.860001,72.93,37.25,68.25,50.459999,101.940002,58.639999,41.049999
87,48.77,64.639999,11.58,67.82,41.150002,20.92,73.18,88.440002,78.860001,74.730003,71.050003,57.490002,77.779999,34.98,35.73,35.994999,116.699997,22.84,13.69,58.400002,45.720001,72.540001,36.970001,67.889999,50.310001,102.300003,58.290001,40.790001
88,48.82,65.019997,11.24,67.68,41.580002,20.84,73.510002,88.989998,79.540001,75.309998,71.41999799999998,57.740002,77.839996,34.720001,35.849998,36.189999,117.489998,22.98,12.86,58.709999,46.07,73.040001,37.060001,68.199997,50.669998,101.459999,58.669998,41.119999
89,49.490002,65.389999,11.61,67.489998,41.790001,21.059999,73.639999,89.5,79.75,75.559998,71.41999799999998,58.099998,78.959999,35.27,36.16,36.389999,118.349998,22.99,13.2,59.0,46.25,73.559998,37.259998,68.949997,50.830002,102.739998,59.0,41.34
90,49.200001,65.139999,11.39,67.16999799999999,41.779999,20.790001,73.470001,89.260002,79.699997,75.559998,71.089996,58.0,78.349998,35.24000200000001,35.830002,36.455002,117.949997,22.700001,12.78,58.16,46.16,73.599998,37.279999,68.809998,50.75,102.879997,58.84,41.25
91,49.900002,66.059998,11.73,68.650002,42.18,21.309999,74.790001,90.93,80.400002,76.57,72.07,58.650002,79.470001,35.75,36.41,37.040001,119.150002,23.209999,13.35,59.310001,46.580002,74.57,37.73,70.019997,51.209999,104.699997,59.610001,41.630001
92,49.720001,66.010002,11.62,68.75,42.259998,20.9,74.540001,90.720001,80.349998,76.550003,71.83000200000002,58.060001,79.230003,35.54000100000001,35.939999,36.950001,118.239998,23.41,12.94,59.419998,46.669998,74.68,37.66,69.699997,51.220001,103.379997,59.57,41.610001
93,50.099998,66.099998,11.68,68.839996,42.389999,20.84,74.779999,90.620003,80.480003,76.610001,71.349998,57.900002,79.339996,35.74000200000001,35.98,37.060001,118.089996,23.41,12.98,59.32,46.91,75.019997,38.099998,70.33000200000001,51.5,103.919998,59.849998,41.689999
94,50.57,67.07,11.56,69.5,42.75,21.18,75.220001,91.050003,81.150002,77.0,72.0,58.869999,79.949997,35.689999,35.99000200000001,37.470001,119.029999,23.809999,12.77,59.990002,47.32,75.599998,38.240002,71.059998,51.709999,105.589996,60.0,42.009998
95,50.740002,66.540001,11.27,69.57,42.209999,20.889999,73.599998,90.5,81.059998,76.790001,71.730003,58.509998,78.739998,35.330002,35.57,37.299999,118.300003,23.51,12.7,59.380001,46.919998,75.199997,37.919998,70.599998,51.290001,104.550003,60.009998,41.68
96,49.459999,65.33000200000001,11.07,69.0,41.630001,20.530001,72.889999,88.93,79.599998,75.57,70.360001,57.0,77.089996,34.5,35.029999,36.685001,116.32,23.24,12.29,58.099998,46.119999,73.91999799999998,37.279999,69.639999,50.610001,102.849998,58.779999,40.869999
97,49.279999,65.470001,10.97,69.400002,41.669998,20.610001,72.620003,88.660004,79.199997,75.309998,70.300003,56.759998,76.949997,34.310001,34.560001,36.689999,116.370003,23.42,12.02,58.419998,46.0,73.980003,37.529999,69.720001,50.290001,102.730003,58.560001,40.73
98,49.400002,65.870003,10.91,69.75,41.720001,20.9,73.239998,89.0,79.629997,76.160004,70.379997,57.060001,77.5,34.57,34.889999,36.860001,115.989998,23.49,12.47,59.049999,45.950001,74.389999,37.540001,69.82,50.790001,103.639999,58.950001,40.900002
99,48.860001,66.050003,11.01,70.690002,41.779999,20.950001,73.099998,89.08000200000002,79.839996,76.07,70.75,57.060001,77.16999799999998,34.720001,35.330002,36.93,117.059998,23.59,12.77,59.380001,45.959999,74.449997,37.34,69.650002,50.580002,104.32,59.0,41.029999
100,48.779999,65.75,11.06,70.099998,41.700001,20.9,72.910004,88.940002,79.75,75.510002,70.540001,56.669998,76.25,34.52,35.52,36.645,116.480003,23.52,13.14,59.02,45.709999,74.260002,37.220001,69.309998,50.540001,103.529999,58.82,40.82
101,48.799999,66.400002,11.22,70.769997,41.82,21.33,73.440002,89.400002,80.410004,76.010002,71.08000200000002,56.860001,76.910004,35.09,35.779999,36.950001,117.389999,23.68,13.31,59.34,46.34,74.83000200000002,37.470001,69.790001,50.860001,104.349998,59.18,41.080002
