,ALB,APD,AVY,BLL,CF,ECL,EMN,FCX,FMC,IFF,IP,LYB,MLM,MON,MOS,NEM,NUE,PPG,PX,SEE,SHW,VMC,WRK
333,104.5,136.889999,79.980003,37.200001,28.83,124.309998,78.269997,12.39,60.02,126.5,50.950001,89.66999799999998,212.449997,113.800003,28.780001,32.619999,61.25,102.889999,117.300003,45.849998,310.51001,118.139999,51.240002
334,105.099998,138.25,80.68,37.529999,29.1,125.370003,78.91999799999998,13.14,60.59,128.279999,51.630001,91.120003,214.520004,113.32,29.32,34.240002000000004,65.66999799999999,104.650002,118.690002,46.09,312.76001,119.510002,52.060001
335,104.489998,138.559998,79.970001,37.490002,28.959999,125.339996,79.300003,12.92,60.59,129.610001,51.669998,90.650002,211.0,112.75,29.08,32.98,64.82,104.389999,117.720001,46.060001,312.670013,116.550003,52.490002
336,106.040001,139.490005,80.230003,37.549999,29.98,125.110001,79.16999799999998,12.72,61.200001,132.050003,51.48,90.129997,212.02999900000003,112.940002,29.219999,32.91,64.58000200000001,104.230003,118.419998,46.139999,313.5,116.82,52.439999
337,106.07,138.690002,79.68,37.669998,30.459999,125.019997,78.910004,13.02,61.360001,135.449997,52.369999,90.239998,212.080002,113.290001,29.25,33.52,64.66999799999999,105.389999,118.279999,46.25,311.630005,115.849998,53.009998
338,104.599998,136.369995,78.809998,37.029999,29.290001,124.290001,77.410004,12.63,59.5,135.020004,51.029999,88.16999799999998,208.5,112.779999,28.639999,34.23,61.639999,104.400002,116.75,45.439999,308.369995,114.0,51.529999
339,105.18,136.160004,78.980003,37.115002,29.059999,124.139999,77.809998,12.83,60.599998,135.399994,51.200001,88.050003,212.380005,113.43,28.790001,33.939999,62.16,103.93,116.949997,45.369999,310.940002,115.279999,52.400002
340,105.540001,136.830002,79.519997,37.134998,29.49,124.169998,78.040001,12.81,61.59,135.160004,51.400002,88.349998,213.149994,113.089996,28.98,33.490002000000004,61.419998,104.5,117.540001,45.459999,310.950012,114.949997,52.91
341,103.620003,133.869995,78.82,36.404999,28.74,122.580002,76.540001,12.24,60.360001,132.729996,50.209999,86.739998,203.839996,113.209999,28.459999,34.049999,58.439999,102.760002,115.800003,44.25,306.880005,110.0,51.82
342,104.580002,135.839996,79.629997,36.740002,29.26,124.010002,77.93,12.21,61.23,131.979996,50.189999,88.650002,206.5,113.919998,28.65,34.0,59.279999,103.849998,118.559998,43.439999,309.209991,112.25,51.580002
343,105.0,136.759995,80.220001,36.855,30.27,124.589996,79.900002,12.52,61.5,131.419998,50.720001,90.650002,211.149994,114.0,29.18,32.900002,59.959999,104.889999,118.690002,43.689999,310.709991,115.300003,52.52
344,105.080002,135.800003,80.32,36.75,30.620001,125.089996,80.459999,12.75,61.25,131.809998,50.639999,90.860001,213.660004,113.699997,29.370001,32.919998,59.810001,105.449997,118.120003,43.540001,310.089996,120.510002,51.830002
345,104.959999,135.130005,80.349998,36.695,29.67,124.660004,80.83000200000002,13.23,61.5,132.449997,50.900002,90.980003,214.0,113.199997,29.24,32.869999,59.93,104.940002,118.230003,43.150002,309.929993,117.339996,52.380001
346,105.730003,135.699997,80.860001,37.139999,29.42,126.0,80.839996,13.5,71.0,132.740005,50.889999,91.489998,218.199997,113.300003,29.25,33.049999,60.139999,105.5,118.75,43.650002,309.899994,120.129997,51.93
347,104.970001,135.080002,80.959999,36.645,28.42,125.849998,79.949997,13.56,70.610001,131.970001,50.220001,90.370003,214.300003,113.889999,28.889999,34.029999,59.950001,105.080002,118.459999,43.0,309.059998,119.330002,50.939999
348,105.690002,135.839996,80.769997,36.75,29.389999,125.400002,80.860001,13.73,71.599998,131.380005,50.849998,91.389999,216.399994,116.050003,29.360001,33.740002000000004,61.09,105.0,120.0,43.150002,308.380005,119.769997,52.049999
349,105.330002,135.479996,80.139999,36.32,28.85,124.879997,79.82,13.53,71.970001,131.880005,50.529999,88.559998,214.839996,115.589996,29.0,34.279999,59.82,105.18,118.379997,43.07,309.380005,118.5,51.639999
350,106.019997,134.779999,79.839996,36.099998,29.540001,124.849998,79.860001,13.41,72.58000200000002,132.309998,50.77,88.91999799999998,218.699997,115.870003,29.049999,34.970001,59.599998,105.150002,119.150002,42.950001,310.859985,120.949997,51.709999
351,105.959999,135.220001,79.599998,36.040001,29.530001,125.290001,80.470001,13.35,75.099998,132.080002,50.669998,89.550003,221.539993,116.379997,28.950001,34.049999,61.0,105.889999,118.669998,42.900002,312.940002,123.760002,51.139999
352,104.559998,135.78999299999998,79.529999,36.044998,29.82,125.599998,80.290001,13.57,75.120003,132.889999,50.299999,88.459999,219.839996,115.910004,28.93,35.0,59.900002,105.489998,119.230003,42.75,310.579987,120.879997,50.900002
353,106.0,136.46000700000002,79.309998,36.110001,29.4,125.139999,80.160004,13.44,74.910004,133.179993,50.16,88.08000200000002,218.800003,116.449997,28.559999,35.150002,59.990002,105.5,118.690002,42.970001,312.350006,120.919998,50.91
354,104.0,135.330002,79.68,35.830002,28.5,124.75,78.5,12.86,72.769997,132.490005,49.91,86.25,212.309998,116.199997,28.08,35.200001,57.84,105.0,118.010002,42.459999,311.970001,117.349998,49.59
355,103.75,134.779999,79.769997,35.93,28.5,124.970001,78.099998,12.8,72.68,132.309998,49.950001,85.279999,210.570007,115.860001,27.48,34.450001,57.169998,104.82,117.760002,42.75,309.630005,117.459999,49.57
356,103.949997,135.03999299999998,80.120003,35.924999,27.27,124.57,77.93,12.58,73.07,132.449997,50.869999,84.91999799999998,211.070007,116.0,27.16,34.549999,56.619999,104.870003,118.050003,42.509998,309.799988,117.580002,49.860001
357,106.050003,135.729996,80.860001,36.384998,27.07,125.68,79.099998,12.61,73.879997,134.080002,52.029999,86.300003,211.75,115.949997,27.110001,34.209999,57.75,104.970001,119.199997,43.18,312.049988,117.760002,51.830002
358,106.139999,135.619995,81.66999799999998,36.669998,26.700001,125.93,79.160004,12.48,73.699997,134.830002,52.540001,86.010002,212.630005,115.800003,26.969999,33.580002,58.889999,105.629997,118.730003,43.66,321.119995,117.980003,53.389999
359,105.599998,136.869995,82.16999799999998,36.580002,26.459999,126.419998,79.839996,12.46,73.559998,135.990005,53.0,85.519997,217.580002,115.57,27.040001,33.59,60.34,106.660004,119.709999,43.93,323.440002,119.919998,53.049999
360,106.019997,137.910004,82.599998,37.110001,26.309999,127.260002,80.269997,12.43,73.25,137.059998,53.599998,86.610001,221.479996,116.0,27.059999,33.57,61.119999,108.029999,121.440002,44.099998,328.929993,122.120003,53.709999
361,107.440002,140.220001,82.709999,37.27,26.67,127.779999,81.879997,12.52,73.690002,138.889999,53.599998,86.980003,224.039993,115.980003,27.389999,33.75,61.82,108.18,123.540001,44.330002,330.0,122.75,54.279999
362,108.110001,141.330002,82.16999799999998,37.605,27.18,128.240005,81.470001,13.02,73.589996,139.03999299999998,53.740002,86.769997,223.550003,116.5,27.370001,32.849998,59.439999,110.889999,124.519997,44.900002,330.829987,121.510002,55.48
363,108.279999,141.279999,83.480003,37.584999,27.57,128.940002,81.16999799999998,13.45,73.0,139.139999,54.0,86.91999799999998,221.0,116.629997,27.559999,32.799999,62.02,110.580002,123.199997,44.669998,331.23999,120.849998,53.52
364,108.239998,141.0,83.470001,38.645,27.559999,129.21000700000002,82.08000200000002,13.16,73.739998,139.580002,54.630001,86.400002,223.149994,116.5,27.549999,32.970001,61.959999,111.050003,125.120003,44.16,337.470001,122.629997,54.389999
365,109.089996,141.550003,83.199997,38.529999,26.879999,128.690002,80.129997,12.78,73.349998,139.190002,54.09,85.0,221.50999500000003,116.790001,27.120001,33.650002,61.650002,109.669998,125.389999,44.080002,333.2799990000001,121.260002,53.700001
366,109.339996,142.5,83.599998,38.490002,26.620001,125.919998,80.029999,12.48,73.360001,138.869995,53.759998,83.239998,232.179993,116.860001,26.040001,32.700001,61.470001,109.690002,125.440002,44.139999,333.100006,126.07,54.110001
367,108.349998,143.490005,83.370003,38.310001,26.18,125.5,79.809998,12.4,73.629997,138.479996,53.389999,83.0,238.399994,116.900002,24.73,32.919998,61.700001,109.32,125.379997,44.369999,336.040009,127.559998,53.810001
368,111.989998,143.910004,83.529999,39.619999,26.200001,125.57,78.589996,11.7,71.089996,138.899994,53.259998,81.879997,239.240005,116.620003,23.68,32.279999,60.200001,109.330002,125.790001,44.310001,334.890015,127.68,54.25
369,109.360001,145.0,83.83000200000002,40.0,27.370001,126.18,78.370003,11.71,70.879997,138.949997,53.380001,81.66999799999998,238.429993,116.010002,23.4,32.419998,61.23,110.0,126.620003,45.400002,339.480011,128.339996,54.529999
370,110.019997,146.820007,84.139999,39.974998,28.76,126.550003,79.720001,11.69,72.470001,139.270004,53.380001,81.610001,236.860001,116.07,23.48,32.880001,60.25,109.75,128.389999,45.650002,338.5,127.400002,54.849998
371,109.5,146.199997,83.730003,39.794998,27.9,125.949997,79.279999,11.78,72.949997,133.75,53.02,80.940002,234.660004,116.040001,24.0,32.41,60.009998,108.470001,129.110001,45.48,337.040009,127.0,54.25
372,109.5,145.449997,82.910004,39.735001,27.469999,125.5,78.480003,11.75,72.779999,128.419998,52.5,82.18,235.740005,116.110001,23.52,33.099998,59.07,107.940002,128.570007,42.139999,338.410004,129.770004,53.419998
373,110.57,144.990005,83.16999799999998,40.049999,27.17,126.669998,78.66999799999998,11.86,73.949997,130.279999,52.810001,82.480003,233.610001,116.0,23.48,33.060001,58.950001,107.309998,128.990005,43.07,336.2799990000001,129.550003,54.110001
374,110.440002,143.860001,83.32,39.875,27.18,126.629997,77.769997,11.63,72.879997,130.699997,52.459999,81.43,232.25999500000003,116.110001,23.65,33.779999,57.27,107.290001,128.690002,43.0,334.589996,129.0,53.919998
375,111.089996,144.509995,83.389999,40.145,27.040001,126.510002,78.019997,11.73,74.07,130.970001,52.439999,81.809998,231.339996,115.980003,23.120001,34.16,57.689999,107.160004,129.96000700000002,42.73,333.76001,128.419998,54.009998
376,112.449997,142.729996,84.199997,40.384998,27.799999,127.150002,78.720001,11.86,75.16999799999998,132.470001,53.09,82.699997,235.190002,116.75,23.450001,33.880001,58.27,107.919998,130.320007,43.060001,334.0299990000001,130.71000700000002,54.169998
377,112.370003,144.350006,84.309998,40.080002,28.07,127.379997,79.559998,11.77,75.66999799999998,133.160004,52.880001,83.059998,233.02999900000003,116.650002,23.41,33.75,57.779999,107.410004,131.029999,43.709999,336.0299990000001,128.330002,53.790001
378,109.980003,142.649994,82.470001,39.59,27.0,126.540001,76.889999,11.31,71.489998,132.28999299999998,51.490002,79.550003,223.50999500000003,115.650002,22.51,34.02,55.790001,105.620003,124.459999,42.919998,328.0,124.389999,51.869999
379,110.449997,142.990005,82.75,40.119999,27.57,126.989998,77.699997,11.4,72.879997,134.520004,51.040001,80.839996,230.380005,116.029999,22.950001,33.459999,56.349998,105.110001,128.770004,43.139999,331.809998,126.779999,51.669998
380,110.910004,143.850006,82.75,40.040001,28.690001,127.610001,79.32,11.74,74.709999,135.610001,51.330002,81.75,229.300003,116.349998,23.799999,33.869999,56.939999,106.949997,129.949997,43.470001,333.920013,126.18,52.09
381,110.910004,143.580002,83.300003,40.279999,28.4,127.68,79.269997,11.8,74.699997,135.910004,51.790001,80.650002,232.050003,116.169998,23.209999,33.759998,56.830002,106.480003,130.149994,43.880001,331.7799990000001,127.059998,52.439999
382,111.709999,143.279999,82.91999799999998,40.080002,28.959999,128.300003,79.57,11.95,74.839996,136.119995,51.759998,81.559998,230.860001,116.050003,23.34,32.959999,59.290001,106.800003,130.020004,43.849998,331.910004,126.199997,52.810001
383,112.529999,144.149994,83.139999,40.52,28.66,129.800003,79.650002,12.0,74.980003,137.899994,52.279999,81.75,228.289993,116.25,23.139999,33.509998,58.810001,107.169998,133.130005,44.02,333.820007,125.739998,54.549999
384,112.5,143.839996,83.730003,40.639999,27.99,130.759995,79.839996,11.69,75.279999,138.46000700000002,52.099998,80.620003,228.690002,116.650002,22.84,33.720001,58.349998,106.720001,131.839996,44.200001,333.519989,127.059998,55.259998
385,112.790001,143.649994,84.339996,40.48,28.0,131.160004,79.739998,11.76,75.209999,137.940002,53.049999,80.540001,226.289993,116.82,23.0,33.77,58.049999,107.0,131.639999,44.380001,334.950012,125.610001,54.900002
386,112.279999,143.830002,84.739998,40.799999,27.92,131.850006,79.879997,11.53,74.93,137.190002,53.330002,80.33000200000002,226.75,117.0,22.959999,33.950001,57.869999,106.669998,131.679993,44.639999,335.640015,125.040001,55.099998
387,113.68,144.46000700000005,84.290001,40.970001,26.9,132.990005,80.559998,11.47,75.449997,137.720001,53.0,79.739998,224.169998,117.220001,22.629999,33.580002,58.169998,106.489998,132.5,44.52,332.51001,125.099998,54.400002
388,113.400002,145.470001,85.83000200000002,41.419998,26.93,133.860001,80.699997,11.3,76.019997,138.220001,53.849998,80.459999,228.070007,117.809998,22.73,34.299999,58.990002,109.139999,134.570007,44.740002,339.829987,126.669998,55.150002
389,113.800003,146.610001,84.400002,41.400002,26.33,134.360001,80.83000200000002,11.2,76.129997,139.419998,54.299999,79.779999,226.330002,117.860001,22.379999,34.049999,58.389999,110.0,136.0,44.459999,345.2799990000001,125.860001,55.27
390,113.5,144.479996,83.940002,41.080002,26.190001,133.350006,80.230003,11.45,75.610001,138.869995,53.939999,78.440002,227.039993,117.550003,22.459999,34.290001000000004,58.599998,107.860001,132.800003,44.529999,342.089996,125.309998,54.18
391,112.68,144.580002,84.059998,41.119999,26.120001,133.570007,80.489998,11.9,76.190002,138.220001,54.18,79.25,225.910004,117.809998,22.6,35.27,58.209999,108.57,134.559998,44.259998,341.170013,125.75,54.66
392,112.800003,143.360001,83.589996,40.650002,26.219999,133.520004,80.760002,11.72,76.190002,137.869995,54.0,79.239998,227.52999900000003,117.699997,22.25,35.509998,57.209999,107.849998,133.080002,44.32,340.26001,126.709999,55.740002
393,114.75,143.669998,83.470001,40.509998,26.77,133.309998,81.769997,12.06,76.260002,136.119995,53.889999,79.599998,233.110001,117.860001,22.860001,34.529999,59.139999,108.07,133.559998,44.34,346.299988,128.75,55.779999
394,115.220001,145.5,84.010002,40.099998,27.209999,133.809998,82.629997,12.36,76.440002,137.369995,54.889999,81.860001,233.619995,117.339996,23.51,34.0,59.75,110.0,136.25,44.060001,352.51001,129.589996,57.09
395,112.330002,144.419998,84.43,40.459999,27.440001,133.220001,82.760002,12.28,75.550003,136.119995,55.0,81.309998,232.649994,117.800003,23.549999,34.299999,59.900002,110.059998,134.800003,44.509998,349.170013,130.360001,57.43
396,112.610001,146.270004,85.379997,41.25,28.5,134.78999299999998,83.699997,12.46,76.910004,136.649994,55.59,83.16999799999998,235.580002,118.150002,23.690001,35.07,60.400002,111.68,136.270004,44.959999,354.579987,132.0,57.200001
397,107.959999,144.78999299999995,85.309998,40.84,27.16,133.729996,81.82,11.97,75.0,135.880005,55.759998,80.18,227.570007,117.699997,22.52,33.450001,58.110001,110.470001,134.110001,45.0,349.200012,127.57,56.799999
398,106.199997,145.660004,85.529999,41.34,26.75,133.690002,82.550003,11.5,76.010002,135.119995,55.880001,80.120003,229.850006,117.709999,22.360001,33.150002,54.59,111.199997,135.339996,44.959999,351.720001,128.639999,57.060001
399,108.5,146.369995,85.879997,41.32,27.76,134.429993,84.790001,11.51,76.470001,135.100006,56.950001,81.470001,230.220001,117.849998,22.780001,32.77,55.990002,111.510002,136.5,45.049999,352.609985,130.03999299999998,58.07
400,107.849998,145.240005,87.760002,41.759998,28.02,134.160004,85.199997,11.4,75.25,136.21000700000002,56.849998,80.389999,231.270004,117.800003,22.719999,32.830002,55.43,110.879997,135.889999,45.27,357.0,129.729996,57.639999
401,107.57,144.910004,87.629997,41.759998,27.299999,134.029999,85.360001,11.28,75.900002,136.820007,56.759998,80.41999799999998,230.0,117.75,22.26,32.880001,56.889999,111.0,135.100006,45.139999,357.320007,129.559998,57.450001
402,106.470001,143.320007,87.849998,41.779999,26.59,132.139999,83.239998,11.19,75.599998,135.830002,56.25,79.889999,227.050003,117.449997,21.879999,33.380001,56.200001,110.769997,132.860001,45.240002,354.880005,128.160004,57.310001
403,105.309998,144.600006,87.739998,41.740002,27.299999,131.699997,83.08000200000002,11.53,74.019997,135.229996,56.5,80.099998,226.639999,117.0,22.4,33.84,57.91,110.5,132.490005,44.82,354.75,129.380005,56.970001
404,105.110001,145.029999,88.050003,42.09,27.58,131.740005,83.440002,11.9,75.18,136.46000700000002,56.849998,80.57,230.50999500000003,117.050003,23.030001,33.490002000000004,57.599998,110.550003,133.149994,44.869999,358.0,133.389999,57.25
405,105.389999,145.050003,88.339996,42.279999,27.49,132.0,83.790001,11.98,75.150002,137.070007,56.869999,81.349998,231.770004,117.349998,23.27,34.02,57.830002,110.489998,133.309998,45.400002,359.339996,132.800003,57.099998
406,105.129997,145.169998,88.519997,42.209999,27.129999,132.619995,84.209999,11.86,74.290001,136.25,56.110001,82.68,227.190002,118.0,22.84,33.18,57.150002,111.0,133.309998,45.400002,360.089996,132.279999,57.259998
407,107.18,144.190002,88.849998,42.549999,27.4,132.889999,84.83000200000002,12.1,75.010002,136.03999299999998,56.040001,84.379997,226.50999500000003,118.400002,22.65,32.82,58.470001,111.059998,133.75,45.470001,360.869995,129.96000700000002,56.57
408,105.220001,141.970001,88.589996,42.099998,27.49,132.0,83.889999,12.12,72.620003,133.860001,55.91,84.470001,222.039993,118.059998,22.73,32.23,58.549999,110.18,131.940002,44.91,353.709991,127.449997,56.689999
409,106.339996,143.729996,88.959999,42.439999,28.200001,133.190002,84.610001,12.08,73.620003,135.600006,56.889999,85.050003,223.660004,118.0,23.040001,31.780001,58.150002,110.610001,132.28999299999998,45.040001,353.790009,127.230003,57.099998
410,106.0,144.149994,89.019997,42.509998,29.34,133.279999,84.540001,12.2,73.650002,134.990005,56.939999,85.650002,223.220001,117.760002,23.76,32.130001,58.93,111.220001,134.220001,44.990002,353.5,127.410004,57.209999
411,107.860001,142.309998,88.629997,42.43,28.610001,133.070007,83.360001,12.09,73.230003,133.279999,56.549999,82.910004,225.539993,117.839996,22.73,32.560001,58.900002,110.440002,132.449997,44.82,349.399994,129.25,56.639999
412,108.32,142.429993,89.720001,42.130001,27.6,132.179993,83.989998,11.92,73.839996,132.21000700000002,56.189999,83.290001,225.740005,117.739998,22.48,32.150002,59.330002,110.349998,132.529999,44.950001,349.679993,129.419998,56.669998
413,110.209999,143.53999299999995,90.599998,42.119999,27.85,132.630005,83.629997,11.82,74.349998,131.830002,56.259998,83.5,227.149994,117.82,22.639999,31.940001,57.93,110.730003,132.649994,45.290001,351.76001,127.599998,57.18
414,111.68,143.619995,91.589996,42.200001,29.709999,132.169998,84.660004,12.52,75.559998,131.820007,57.32,84.199997,224.949997,117.709999,23.790001,32.529999,58.869999,111.099998,133.28999299999998,45.82,352.0,126.389999,58.049999
415,113.5,143.25,92.25,41.84,29.67,132.660004,85.480003,12.42,74.970001,132.71000700000002,57.299999,84.940002,222.800003,117.370003,23.879999,33.349998,58.84,111.669998,134.389999,45.66,355.0,126.980003,58.380001
416,116.599998,143.899994,93.449997,42.029999,28.860001,133.050003,85.849998,12.34,75.900002,133.550003,57.799999,85.75,225.77999900000003,116.800003,23.530001,33.150002,59.209999,111.790001,133.779999,45.860001,356.700012,126.0,59.169998
417,118.370003,144.660004,93.309998,41.869999,29.559999,132.279999,85.529999,12.51,76.989998,132.949997,58.119999,85.779999,225.00999500000003,116.449997,23.75,33.419998,60.52,112.639999,134.059998,46.02,355.359985,125.669998,59.77
418,117.660004,145.429993,94.019997,42.07,29.459999,132.800003,85.309998,12.78,76.449997,133.759995,58.0,85.949997,222.960007,117.040001,23.77,33.470001,59.860001,112.800003,134.5,45.959999,357.649994,124.550003,59.450001
419,116.82,144.589996,93.75,42.380001,29.23,132.009995,85.040001,12.98,76.150002,133.770004,57.619999,85.58000200000002,222.0,117.0,23.9,33.880001,59.889999,112.839996,134.270004,45.77,358.76001,123.800003,59.73
420,117.970001,145.179993,93.879997,42.5,29.610001,132.679993,85.239998,13.03,76.07,135.380005,57.66,85.260002,220.75,116.800003,24.049999,33.66,59.560001,113.129997,134.160004,45.860001,359.48999,123.269997,59.259998
421,119.0,146.020004,94.080002,42.5,30.950001,132.850006,86.089996,13.12,76.16999799999998,135.130005,57.5,87.18,223.929993,117.480003,24.709999,33.82,59.619999,109.589996,135.570007,45.93,352.089996,125.290001,59.360001
422,117.989998,145.889999,94.120003,42.330002,30.940001,132.28999299999998,85.190002,13.04,75.839996,133.179993,56.810001,87.160004,224.02999900000003,117.0,24.440001,34.150002,59.759998,106.25,135.100006,45.48,350.01001,124.830002,58.610001
423,118.529999,145.330002,93.769997,42.860001,30.950001,132.759995,85.639999,13.01,76.0,132.880005,56.630001,86.839996,224.330002,117.120003,24.26,34.389999,60.209999,105.190002,134.809998,45.830002,351.73999,126.019997,58.650002
424,119.5,145.990005,95.870003,42.950001,30.559999,132.759995,86.5,13.35,77.279999,133.169998,57.299999,88.019997,228.100006,117.779999,24.219999,34.580002,61.279999,106.199997,136.369995,45.580002,353.089996,127.290001,58.970001
425,119.160004,144.96000700000005,91.449997,42.549999,29.85,132.830002,86.160004,14.69,78.07,133.03999299999998,56.959999,88.410004,227.949997,117.339996,24.32,35.93,61.049999,107.129997,135.339996,45.200001,352.790009,126.889999,59.02
426,117.809998,144.080002,92.279999,42.43,28.93,132.479996,85.110001,15.06,77.260002,133.369995,55.889999,87.550003,227.539993,117.43,23.639999,37.27,58.240002,106.830002,135.0,44.869999,350.630005,125.360001,58.369999
427,116.360001,143.979996,91.830002,42.299999,28.74,131.940002,84.0,14.5,76.82,133.639999,57.439999,88.510002,224.830002,117.5,23.879999,36.639999,58.279999,106.150002,132.71000700000002,44.700001,345.579987,123.93,58.610001
428,116.800003,144.179993,92.489998,42.0,29.040001,132.5,83.599998,14.8,77.0,133.360001,54.669998,90.370003,226.820007,117.580002,24.190001,37.07,57.959999,106.32,132.46000700000002,43.919998,342.450012,124.389999,57.529999
429,116.059998,148.0,93.169998,42.080002,29.48,131.080002,83.33000200000002,14.6,76.660004,133.679993,55.360001,90.279999,223.899994,116.849998,23.83,37.099998,57.869999,105.279999,131.119995,43.700001,337.149994,123.800003,57.549999
430,117.5,148.339996,93.339996,41.849998,29.190001,131.389999,83.459999,14.14,81.610001,134.360001,55.16,88.75,209.309998,117.550003,22.799999,36.709999,56.709999,104.919998,130.649994,43.52,337.399994,120.010002,57.650002
431,119.790001,148.470001,94.080002,41.799999,28.389999,132.899994,84.010002,14.34,83.839996,134.020004,54.5,88.480003,216.160004,117.669998,22.15,36.790001,56.77,106.459999,130.660004,43.619999,338.359985,123.150002,58.610001
432,118.970001,147.410004,93.519997,40.57,30.860001,132.690002,84.470001,14.45,84.08000200000002,134.610001,53.919998,89.160004,211.490005,117.870003,22.4,36.290001,57.459999,104.940002,130.320007,43.43,335.390015,120.330002,56.919998
433,120.620003,147.940002,93.279999,40.700001,32.349998,133.0,84.150002,14.56,84.83000200000002,134.759995,54.02,89.129997,214.210007,117.839996,22.610001,36.150002,57.959999,105.199997,130.389999,43.580002,335.839996,121.589996,57.509998
434,119.129997,147.21000700000005,93.209999,41.049999,31.860001,131.949997,84.150002,14.63,84.279999,134.679993,54.299999,88.989998,213.25,117.349998,21.959999,36.290001,57.720001,104.260002,130.089996,44.400002,334.149994,120.550003,56.82
435,114.660004,145.839996,93.339996,40.889999,31.24,131.360001,84.07,14.47,84.410004,136.220001,53.75,88.610001,209.850006,117.209999,21.51,36.27,57.41,103.040001,128.470001,45.0,330.940002,118.150002,56.139999
436,112.5,145.520004,92.760002,40.220001,31.6,132.059998,83.769997,14.47,84.25,139.190002,53.310001,88.58000200000002,210.02999900000003,117.0,21.190001,36.5,56.509998,102.800003,128.490005,44.75,334.630005,117.5,55.830002
437,110.0,143.809998,91.919998,39.900002,30.57,130.720001,83.059998,14.0,83.0,137.190002,51.689999,86.959999,206.550003,116.919998,20.790001,36.490002,56.220001,101.559998,127.68,44.0,331.480011,114.82,55.380001
438,110.139999,145.479996,93.519997,40.48,30.799999,130.429993,83.720001,14.09,83.18,136.21000700000002,53.299999,87.379997,206.559998,116.910004,20.440001,36.299999,55.630001,101.709999,128.529999,44.52,334.2799990000001,114.900002,56.330002
439,111.0,146.5,94.029999,40.5,30.07,131.160004,84.290001,14.0,83.379997,137.220001,53.66,88.059998,205.649994,117.080002,20.18,35.450001,55.810001,102.599998,130.820007,44.970001,337.399994,115.379997,56.59
440,112.0,147.0,93.790001,40.540001,30.299999,131.429993,85.0,14.28,84.730003,137.389999,53.919998,87.949997,207.610001,117.0,20.219999,35.75,55.91,103.169998,131.639999,45.16,332.420013,117.150002,56.860001
441,113.940002,147.880005,94.440002,40.599998,30.18,131.509995,84.75,14.62,84.639999,137.940002,54.259998,87.510002,204.550003,117.470001,20.540001,36.209999,56.0,103.559998,133.570007,45.330002,332.700012,115.410004,56.93
442,112.040001,145.429993,93.07,40.189999,29.08,130.350006,82.730003,14.06,82.66999799999998,135.059998,53.849998,86.099998,200.0,116.989998,20.059999,36.439999,54.330002,102.43,131.779999,44.810001,329.230011,113.919998,55.959999
443,112.650002,145.740005,93.040001,40.07,29.09,130.160004,82.93,14.54,82.660004,134.850006,54.200001,87.33000200000002,201.110001,116.82,19.870001,35.99000200000001,54.290001,102.099998,131.619995,44.98,329.0,113.989998,56.18
444,113.889999,145.839996,92.870003,39.619999,29.200001,130.630005,83.5,14.91,83.82,134.940002,53.330002,88.650002,199.470001,116.849998,19.99,36.509998,54.09,102.660004,132.080002,44.869999,331.160004,112.949997,54.369999
445,115.57,145.360001,92.959999,39.580002,29.07,131.199997,83.779999,14.99,84.209999,134.78999299999998,53.48,88.389999,199.529999,116.889999,19.9,36.560001,54.27,104.019997,132.630005,45.299999,337.089996,114.059998,54.759998
446,115.629997,145.470001,93.440002,39.529999,28.940001,130.779999,84.360001,15.29,84.709999,135.610001,53.59,89.400002,203.339996,116.82,20.200001,36.939999,54.970001,103.910004,132.729996,45.330002,336.820007,115.120003,54.869999
447,115.129997,145.050003,93.389999,39.389999,29.190001,131.089996,85.150002,15.71,84.93,135.419998,54.130001,90.300003,200.529999,116.669998,20.34,37.0,54.939999,103.980003,132.369995,45.0,336.769989,114.690002,54.970001
448,115.93,146.679993,94.0,39.330002,29.1,131.009995,85.220001,15.4,84.349998,136.25,54.68,90.57,195.539993,116.849998,20.4,37.27,54.91,103.879997,132.600006,44.860001,337.820007,113.459999,55.650002
449,114.800003,144.78999299999995,93.099998,38.950001,28.700001,130.970001,84.849998,15.5,83.980003,135.240005,53.549999,89.66999799999998,198.490005,116.480003,19.92,38.889999,54.27,103.449997,130.149994,44.099998,337.179993,115.440002,54.740002
450,114.550003,145.350006,93.480003,38.91,28.799999,130.869995,84.849998,15.15,84.18,135.669998,53.290001,89.41999799999998,202.880005,116.589996,19.9,37.98,54.93,103.620003,130.880005,43.82,333.130005,116.599998,55.09
451,116.220001,146.0,94.150002,39.720001,29.110001,131.580002,86.040001,14.83,88.18,136.660004,54.049999,90.860001,215.0,116.889999,19.940001,38.139999,56.099998,104.220001,130.639999,44.400002,339.890015,122.82,56.540001
452,117.059998,145.660004,94.279999,40.209999,28.99,133.570007,86.58000200000002,14.93,86.68,137.100006,54.150002,90.099998,212.320007,117.300003,20.049999,38.59,55.610001,104.800003,131.149994,44.59,340.220001,121.919998,57.209999
453,119.0,145.149994,94.860001,40.119999,30.0,132.919998,87.290001,15.23,87.599998,137.75,54.650002,90.580002,211.350006,117.099998,20.110001,38.98,55.650002,104.459999,130.759995,44.880001,343.209991,120.199997,57.990002
454,116.949997,144.369995,94.889999,40.09,29.26,132.860001,85.139999,14.5,86.110001,139.699997,54.959999,89.800003,208.0,117.230003,19.4,38.720001,54.93,103.919998,130.910004,44.200001,345.140015,118.139999,57.110001
